Fundamental Rank,Ticker,Short Name,Sector,Industry,Market Cap,Fundamental Score,Fundamental Grade,Fundamental Percentile,Value Score,Quality Score,Growth Score,Stability Score,Sector Fundamental Rank,Quality Value Signal,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Data Quality,Failed Reason,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw,Technical Data Quality,Price,Daily Return,MA50,MA200,Price vs MA50,Price vs MA200,RSI14,Stoch K,Stoch D,Stoch Bullish Cross,Stoch Bearish Cross,Momentum 3M,Momentum 6M,52W High,52W Drawdown,Volume,Volume 20D Avg,Volume Ratio,Trend State,RSI State,Stochastic State,Drawdown State,Trend Score,Momentum Score,RSI Score,Stochastic Score,Volume Score,Technical Score,Technical Grade,Technical State,Technical Failed Reason,Technical Rank
11,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,19325878272.0,75.55,B+,98.01,24.0,28.55,9.5,13.5,2,,11.949198,3.3678825,2.4972062,6.101,0.0660642654388338,0.29867,0.12934,0.49325,0.27122,-0.1412477014500929,3.0,Yearly,0.176,0.996,0.4050399999999999,1276749952.0,2976999936.0,0.4090909090909091,0.7727272727272727,0.4545454545454545,1.0,0.7272727272727273,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9090909090909092,OK,,40.504,0.0,6.0,3.5,6.0,1.5,OK,120.63999938964844,-0.021335258579046168,125.09455444335937,110.1476810836792,-0.03560950413495323,0.0952568243175107,40.00278624374053,0.8490578599480986,4.286152480269535,False,False,0.18686095851971873,0.013119110063541495,141.66000366210938,-0.148383479663027,1999500.0,2667590.0,0.7495529672850776,UPTREND,BEARISH,OVERSOLD,CORRECTION,22.0,16.0,12.0,7.0,4.0,67.78,B,UPTREND,,167
12,IT,"Gartner, Inc.",Technology,Information Technology Services,11731816448.0,75.53,B+,97.81,31.14,19.83,10.5,14.06,3,,11.356655,-71.50885,1.8150518,9.807,0.0897178223564378,1.13581,0.1017,0.22623,0.11996,0.0586658790595906,3.0,Yearly,-0.006,0.331,,1052553024.0,1382615040.0,,0.8461538461538461,0.8734177215189873,0.9230769230769232,0.9113924050632912,0.9066666666666666,0.5949367088607594,0.4683544303797468,0.3291139240506329,OK,,,4.5,6.0,0.0,0.0,1.5,OK,178.52000427246094,-0.02618373805358054,174.44540069580077,174.9907999801636,0.02335747208242811,0.020167941930075317,46.35231697685363,33.83827252518299,44.711951328165355,False,False,0.38194778134501317,0.09797655632801017,265.8500061035156,-0.3284935107244289,977800.0,1142130.0,0.8561197061630462,NEUTRAL,NEUTRAL,BEARISH,DEEP_DRAWDOWN,20.0,16.0,12.0,7.0,6.0,67.78,B,UPTREND,,167
13,FICO,Fair Isaac Corporation,Technology,Software - Application,20510842880.0,75.2,B+,97.61,16.4,28.44,16.3,14.06,4,,17.880419,-5.005983,8.569125,20.469,0.0377562983896252,,0.39981,0.53787,0.3405,0.1306838755794808,3.0,Yearly,0.257,0.412,,774413504.0,1001548992.0,,0.4615384615384615,0.3291139240506329,0.4615384615384615,0.5569620253164557,,0.9746835443037974,0.9493670886075948,0.8734177215189873,PARTIAL,,,6.3,6.0,4.0,0.0,1.5,OK,879.6199951171875,-0.04856576760428366,1104.9317944335937,1260.1817462158203,-0.2039146673590878,-0.3019895759015837,30.342849837373763,1.5142102518423692,13.349155018788117,False,False,-0.19991634806798342,-0.17276853707679396,1998.010009765625,-0.5597519577890551,501800.0,399630.0,1.2556614868753597,STRONG_DOWNTREND,BEARISH,OVERSOLD,DEEP_CRASH,0.0,0.0,10.0,7.0,6.0,25.56,F,STRONG_DOWNTREND,,471
14,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,76821012480.0,74.5,B,97.42,25.89,25.11,10.0,13.5,2,,9.742999,2.37862,2.8749304,5.45,0.0583011088166277,0.22507,0.11017,0.40717998,0.25733,-0.0851440310887835,3.0,Yearly,0.587,1.094,0.25891,4478750208.0,13358000128.0,0.631578947368421,0.9473684210526316,0.3157894736842105,0.9473684210526316,0.5789473684210527,0.7368421052631579,0.9473684210526316,0.7894736842105263,0.8947368421052632,OK,,25.891,0.0,6.0,4.0,6.0,1.5,OK,141.83999633789062,0.0032535821133929943,144.36941223144532,129.52409404754638,-0.017520441861324954,0.09508580145577583,43.67199940979525,14.681404146501258,11.359533974053116,True,False,0.05924875548077302,0.03094295260144464,154.16000366210938,-0.07991701499451154,2560800.0,3364980.0,0.7610149243086141,UPTREND,BEARISH,OVERSOLD,NORMAL,22.0,14.0,12.0,15.0,4.0,74.44,B,UPTREND,,112
15,MU,"Micron Technology, Inc.",Technology,Semiconductors,1147237564416.0,74.44,B,97.22,17.27,28.17,14.5,14.5,5,,6.489501,11.385978,12.708394,16.528,0.0066590390804444,0.66638,0.3487,0.80370003,0.55906,0.0671348972693626,3.0,Yearly,3.457,13.685,0.0633,7639499776.0,51432001536.0,0.3378378378378378,0.9871794871794872,0.2151898734177215,0.6025641025641025,0.0886075949367088,0.8533333333333334,0.9620253164556962,1.0,0.9746835443037974,OK,,6.33,4.5,6.0,4.0,7.0,1.5,OK,1071.8800048828125,-0.022150077123588074,933.5086022949218,652.5791735839844,0.1482272388789141,0.6425286743308332,62.189486216361324,83.43026561269482,90.06294549178375,False,True,0.02244601320924966,1.7115395839142669,1254.8069810301963,-0.14578096784032935,21470000.0,25227715.0,0.8510481428857112,STRONG_UPTREND,BULLISH,OVERBOUGHT,CORRECTION,30.0,16.0,15.0,0.0,6.0,74.44,B,STRONG_UPTREND,,112
16,MAS,Masco Corporation,Industrials,Building Products & Equipment,13420575744.0,74.1,B,97.02,28.98,26.06,5.0,14.06,1,,14.619016,-36.769314,1.7612305,11.016,0.0668469825075188,58.625,0.15857,0.23645,0.11614,-0.0449216892403462,3.0,Yearly,-0.029,0.245,,897124992.0,1291000064.0,,0.8028169014084507,0.7183098591549296,0.8285714285714286,0.9154929577464788,1.0,0.9295774647887324,0.7887323943661971,0.5070422535211268,OK,,,0.0,5.0,0.0,0.0,1.5,OK,68.16000366210938,0.00620026294043452,73.54116790771485,69.39652730941772,-0.07317213471994588,-0.017818235223717616,38.581177050255896,15.95398266067859,13.103037497422351,True,False,-0.0648967477520137,0.1449185319605386,83.27480500588742,-0.18150509440051454,2096200.0,2318880.0,0.9039708824949976,DOWNTREND,BEARISH,OVERSOLD,CORRECTION,10.0,11.0,10.0,15.0,6.0,57.78,C+,RECOVERY,,240
17,NVDA,NVIDIA Corporation,Technology,Semiconductors,5367153557504.0,73.6,B,96.82,10.99,29.11,19.0,14.5,6,,14.173006,23.438786,17.715132,26.498,0.0077899531839449,1.17211,0.53572,0.66236997,0.63663,1.0004509499443963,3.0,Yearly,1.059,1.278,0.16971,41809874944.0,134359998464.0,0.1621621621621621,0.717948717948718,0.1012658227848101,0.3205128205128205,0.1265822784810126,0.9333333333333332,1.0,0.9746835443037974,0.9873417721518988,OK,,16.971,9.0,6.0,4.0,7.0,1.5,OK,225.50999450683594,-0.014680826154739757,215.19037811279296,198.71447410583497,0.0479557519464644,0.1348443314035077,55.850551971979364,64.84768705775046,71.66622502105275,False,False,0.13448409456388832,0.2900996550021029,236.00055597235212,-0.04445142691420256,89306700.0,131625085.0,0.678493009140317,STRONG_UPTREND,BULLISH,BEARISH,NORMAL,30.0,18.0,15.0,7.0,4.0,82.22,B+,STRONG_UPTREND,,71
18,WDC,Western Digital Corporation,Technology,Computer Hardware,159128338432.0,73.54,B,96.62,11.95,28.09,19.0,14.5,7,,13.901307,21.102556,12.317389,31.735,0.0142573604573235,1.30853,0.20758,0.43608,0.72947,0.2735046294980865,3.0,Yearly,0.438,9.841,0.13436,2268750080.0,3928999936.0,0.1756756756756756,0.7564102564102564,0.240506329113924,0.2564102564102564,0.2278481012658227,0.96,0.8987341772151899,0.8860759493670886,1.0,OK,,13.436,9.0,6.0,4.0,7.0,1.5,OK,473.69000244140625,0.019565209251988902,475.2901354980469,390.2219179534912,-0.0033666447862712445,0.21389901655360943,54.01189217475064,75.33100713193457,62.276053616824164,False,False,-0.26402614819396186,0.5743750678309414,799.6132774415504,-0.40760112943968496,5027600.0,6420530.0,0.7830506204316466,UPTREND,NEUTRAL,BULLISH,DEEP_CRASH,22.0,10.0,15.0,10.0,4.0,67.78,B,UPTREND,,167
19,DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,10680742912.0,73.27,B,96.42,25.63,23.34,9.8,14.5,2,,9.42032,4.659024,1.9323657,7.211,0.0815879905714184,0.42558,0.20319,0.15233,0.18361,0.1469097911350663,3.0,Yearly,0.057,0.011,0.20521,871420352.0,1193713024.0,0.5,0.8909090909090909,0.4363636363636363,0.9272727272727272,0.7962962962962963,0.7045454545454546,0.9454545454545454,0.6181818181818182,0.8363636363636363,OK,,20.521,6.3,1.5,2.0,7.0,1.5,OK,78.58999633789062,-0.02044131809077432,91.8834001159668,102.1563500213623,-0.1446768813659317,-0.23068907296064933,35.672093690804886,13.616001294272419,17.847252196124998,False,False,-0.24162888718692366,-0.23289410757528528,122.29000091552734,-0.3573473239878606,3217800.0,3399380.0,0.9465843771511275,STRONG_DOWNTREND,BEARISH,OVERSOLD,DEEP_DRAWDOWN,0.0,0.0,10.0,7.0,6.0,25.56,F,STRONG_DOWNTREND,,471
20,MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,9916603392.0,72.77,B,96.22,23.31,26.7,8.7,14.06,1,,9.437384,-41.901066,2.8257906,10.935,0.0938490694052353,,0.17361,0.28771,0.20169,0.0302622369907936,3.0,Yearly,-0.012,0.504,,930664000.0,1207619968.0,,0.8,0.35,0.55,0.8,,1.0,0.8,0.8,PARTIAL,,,2.7,6.0,0.0,0.0,1.5,OK,40.47999954223633,-0.062094539264380355,40.155800323486325,34.983578796386716,0.00807353398857269,0.15711430719653285,44.39485192154388,18.630137558971015,48.62799693263514,False,False,0.15253648763174654,0.31252868407409484,44.935001373291016,-0.09914324457332058,5582800.0,3598035.0,1.5516247062632798,STRONG_UPTREND,BEARISH,BEARISH,NORMAL,30.0,20.0,12.0,7.0,6.0,83.33,B+,STRONG_UPTREND,,63
21,UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,10413493248.0,72.36,B,96.02,31.82,17.54,10.5,12.5,2,,7.362268,1.3859127,0.574871,5.808,0.0478530095648456,0.20948,0.08321,0.1114,0.08424,0.0902565649982611,3.0,Yearly,0.083,0.101,0.6873999999999999,498316992.0,1800301952.0,0.9636363636363636,0.9830508474576272,0.85,0.9830508474576272,0.65,0.7090909090909091,0.6666666666666666,0.2833333333333333,0.45,OK,,68.74,4.5,4.0,2.0,5.0,1.5,OK,181.38999938964844,0.03805650502136748,168.16284454345703,182.3474900817871,0.07865682150002651,-0.005250912374550443,61.21166383036223,76.2098980778439,63.0324965280437,False,False,0.24513705690944843,-0.033155540807288664,245.26184085407095,-0.2604230696548747,896200.0,750105.0,1.1947660660840815,DOWNTREND,BULLISH,BULLISH,MAJOR_DRAWDOWN,8.0,13.0,15.0,10.0,6.0,57.78,C+,DOWNTREND,,240
22,CI,The Cigna Group,Healthcare,Healthcare Plans,72740118528.0,71.66,B,95.83,32.6,12.91,13.65,12.5,3,,8.229224,1.7032229,0.25759473,7.654,0.1097073436982123,0.16758,0.04462,0.03985,0.022720002,0.1514950529756025,3.0,Yearly,0.067,0.102,0.7429000000000001,7980125184.0,10277000192.0,0.8727272727272727,0.9661016949152542,0.9166666666666666,0.9491525423728814,0.9666666666666668,0.6363636363636364,0.35,0.1666666666666666,0.2333333333333333,OK,,74.29,7.65,4.0,2.0,5.0,1.5,OK,268.2699890136719,-0.022589034063674518,280.61573181152346,276.93758445739746,-0.04399519128223239,-0.031298010563311496,38.878746458028346,5.2257495748337295,10.82794817461602,False,False,-0.04705549616217075,0.03760359014127568,308.478541846989,-0.1303447318979526,1829700.0,1464205.0,1.249620101010446,DOWNTREND,BEARISH,OVERSOLD,CORRECTION,10.0,9.0,10.0,7.0,6.0,46.67,C,DOWNTREND,,293
23,HIG,"The Hartford Insurance Group, I",Financial Services,Insurance - Diversified,35725307904.0,71.19,B,95.63,27.89,16.31,12.5,14.5,3,,9.64247,1.8562722,1.2186699,6.526,0.1541624230867258,0.22061001,0.038510002,0.17615,0.1489,0.0870319652978497,3.0,Yearly,0.081,0.361,0.2232999999999999,5507500032.0,5880000000.0,0.6031746031746031,0.84375,0.90625,0.8918918918918919,0.875,0.7619047619047619,0.65625,0.15625,0.25,OK,,22.33,4.5,6.0,2.0,7.0,1.5,OK,126.58999633789062,-0.0316683203927951,138.08906372070314,135.07110301971434,-0.08327283184474588,-0.06278994168416507,26.993989898509952,0.8607969596266085,2.9519283740572715,False,False,-0.03186403762381618,-0.05672132228623539,145.43204633254254,-0.12955913410974085,1761500.0,1556655.0,1.1315930633313098,DOWNTREND,OVERSOLD,OVERSOLD,CORRECTION,10.0,6.0,8.0,7.0,6.0,41.11,D,OVERSOLD,,347
24,DVA,DaVita Inc.,Healthcare,Medical Care Facilities,11801054208.0,71.05,B,95.43,30.61,20.44,12.5,7.5,4,,10.658317,-15.369054,0.84235203,9.303,0.0883361785842243,0.88475,0.07515,0.16061,0.060489997,0.0552643671356829,3.0,Yearly,0.052,0.558,12.419860000000002,1042460032.0,2193155072.0,,0.8813559322033898,0.8,0.864406779661017,0.9166666666666666,0.9454545454545454,0.6166666666666667,0.4666666666666667,0.35,OK,,1241.986,4.5,6.0,2.0,0.0,1.5,OK,183.13999938964844,0.004387424963392839,198.51820068359376,167.71924995422364,-0.07746494397486359,0.09194382540843482,45.781749611533186,34.73087044566388,36.65913207060036,False,False,-0.13174984236996856,0.20320603975745932,247.49000549316406,-0.2600105243655709,544300.0,710845.0,0.7657084174468415,UPTREND,NEUTRAL,BEARISH,MAJOR_DRAWDOWN,22.0,8.0,12.0,7.0,4.0,58.89,C+,UPTREND,,235
25,TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,22218979328.0,71.02,B,95.23,24.58,20.24,11.7,14.5,4,,10.091841,2.0194266,2.9266305,6.952,0.091089352851123,0.19399999,0.10659,0.28688,0.29262,0.0407704351692572,3.0,Yearly,0.107,0.286,0.03702,2023912448.0,1932199936.0,0.5555555555555556,0.765625,0.59375,0.8648648648648649,0.7,0.6349206349206349,0.875,0.421875,0.703125,OK,,3.702,2.7,6.0,3.0,7.0,1.5,OK,104.56999969482422,-0.0005734259788656715,110.85392044067383,101.35836730957031,-0.05668649986278662,0.03168591277170929,37.919473878827546,35.14503966567755,33.83086237642272,False,False,-0.0012182541073446629,0.21779080708344845,120.50095088414261,-0.13220602055360908,1358500.0,1426055.0,0.9526280543176806,UPTREND,BEARISH,BULLISH,CORRECTION,22.0,11.0,10.0,10.0,6.0,65.56,B,UPTREND,,188
26,ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,33039489024.0,70.86,B,95.03,28.89,18.46,9.0,14.5,5,,9.93661,1.4182206,1.7179434,6.034,0.1302116098973238,0.19936001,0.04124,0.26584998,0.24396999,0.2596165530127874,3.0,Yearly,-0.105,-0.071,0.17836,4302125056.0,6099999744.0,0.7777777777777778,0.796875,0.8125,0.918918918918919,0.825,0.6666666666666666,0.671875,0.40625,0.5625,OK,,17.836,9.0,0.0,0.0,7.0,1.5,OK,95.16000366210938,-0.006473116778964894,99.15899978637695,96.30394969940185,-0.040329129306294065,-0.011878495543154122,38.26192772867583,21.55427106277918,26.354238057239357,False,False,0.0154733175947388,0.016015374133567573,107.08999633789062,-0.11140156021800307,4787300.0,3882095.0,1.2331743555992318,DOWNTREND,BEARISH,BEARISH,CORRECTION,10.0,12.0,10.0,7.0,6.0,50.0,C,DOWNTREND,,272
27,COF,Capital One Financial Corporati,Financial Services,Credit Services,124190810112.0,70.52,B,94.83,30.54,9.84,16.64,13.5,6,,8.420437,1.2059526,2.581393,,,0.09031,0.01523,0.33629,0.21867001,0.1598069408002154,3.0,Yearly,11.11,,,,31452000256.0,0.873015873015873,0.953125,0.65625,,,0.1587301587301587,0.359375,0.484375,0.421875,PARTIAL,,,7.65,0.0,4.0,0.0,1.5,OK,196.10000610351562,-0.04304114846886775,212.24861267089844,205.81159187316894,-0.07608344932940503,-0.047186777388311785,31.588100725040263,1.0293335910694437,11.214054036437027,False,False,-0.005143807219320395,0.07411546389581258,256.63852009977984,-0.23589020842516983,4938200.0,3414705.0,1.4461571350965896,DOWNTREND,BEARISH,OVERSOLD,MAJOR_DRAWDOWN,10.0,9.0,10.0,7.0,6.0,46.67,C,DOWNTREND,,293
