Signal Rank,Ticker,Short Name,Sector,Industry,Combined Score,Fundamental Score,Technical Score,Fundamental Grade,Technical Grade,Primary Signal,Signals,Radar Category,Signal Confidence,Signal Count,Risk Flags,Risk Flag Count,Signal Quality Value,Signal Fallen Angel,Signal Recovery,Signal Deep Value Reversal,Signal Quality Momentum,Value Score,Quality Score,Growth Score,Stability Score,Price,MA50,MA200,Price vs MA50,Price vs MA200,RSI14,Stoch K,Stoch D,Stoch Bullish Cross,Stoch Bearish Cross,Momentum 3M,Momentum 6M,52W High,52W Drawdown,Volume,Volume 20D Avg,Volume Ratio,Technical State,Trend State,RSI State,Stochastic State,Drawdown State,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,Data Quality,Technical Data Quality,Failed Reason,Technical Failed Reason,Fundamental Rank,Market Cap,Fundamental Percentile,Sector Fundamental Rank,Quality Value Signal,Revenue CAGR Years Used,Revenue CAGR Method,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw,Daily Return,Trend Score,Momentum Score,RSI Score,Stochastic Score,Volume Score,Technical Rank
1,NEM,Newmont Corporation,Basic Materials,Gold,84.32,80.86,87.78,A-,A,QUALITY_MOMENTUM,QUALITY_MOMENTUM,MOMENTUM,MEDIUM,1,,0,False,False,False,False,True,20.95,28.91,16.5,14.5,123.41000366210938,112.37350036621092,109.7627837753296,0.0982126859084382,0.1243337624773976,51.99407047476875,31.83941666156141,26.584915918627043,False,False,0.1915107453367239,0.2495529970940369,135.0089504972229,-0.0859124287122884,21490000.0,8428110.0,2.549800607728186,STRONG_UPTREND,STRONG_UPTREND,NEUTRAL,BULLISH,NORMAL,12.574593,3.8103967,5.1856527,7.643,0.0659778477283687,0.25905,0.15755,0.51569,0.33363998,0.2391183028460648,0.151,0.114,0.15807,8815875072.0,12627999744.0,OK,OK,,,1,133618712576.0,100.0,1,,3.0,Yearly,0.3181818181818182,0.6363636363636364,0.1363636363636363,0.9545454545454546,0.7727272727272727,0.9090909090909092,1.0,1.0,0.9545454545454546,15.807,9.0,4.0,3.5,7.0,1.5,-0.007878412511839,30.0,18.0,15.0,10.0,6.0,25
2,IT,"Gartner, Inc.",Technology,Information Technology Services,74.65,75.97,73.33,B+,B,RECOVERY,RECOVERY,RECOVERY,MEDIUM,1,,0,False,False,True,False,False,31.63,19.78,10.5,14.06,185.77999877929688,172.69960052490234,175.48424991607666,0.0757407557089768,0.0586705010172938,51.31537777217371,53.47580097289739,60.51755785641192,False,False,0.4572123452211019,0.1665201882907425,265.8500061035156,-0.3011848993264322,2571800.0,1175045.0,2.1886821355777863,UPTREND,NEUTRAL,NEUTRAL,BEARISH,DEEP_DRAWDOWN,10.978263,-69.12625,1.7545761,9.525,0.0928101654600432,1.13581,0.1017,0.22623,0.11996,0.0586658790595906,-0.006,0.331,,1052553024.0,1382615040.0,OK,OK,,,11,11340923904.0,98.01,3,,3.0,Yearly,,0.8717948717948718,0.8734177215189873,0.9230769230769232,0.935897435897436,0.9054054054054054,0.5897435897435898,0.4683544303797468,0.3291139240506329,,4.5,6.0,0.0,0.0,1.5,-0.0107561461109466,20.0,18.0,15.0,7.0,6.0,144
,INCY,Incyte Corporation,Healthcare,Biotechnology,83.18,79.69,86.67,B+,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,21.26,27.63,16.3,14.5,125.30999755859376,122.30459991455078,105.63925003051756,0.0245730548658245,0.1862068078142698,52.52957675212575,53.2402491305684,59.05616086994883,False,False,0.2758093667400658,0.3481441815255868,132.60000610351562,-0.0549774374763667,3698700.0,1399590.0,2.6427025057338223,STRONG_UPTREND,STRONG_UPTREND,NEUTRAL,BEARISH,NORMAL,13.670618,3.847884,4.230873,10.361,0.0479522054493345,0.30667,0.16832,0.41899,0.27706,0.1483959547833886,0.377,0.377,0.00603,1180664576.0,1979703040.0,OK,OK,,,3,24621694976.0,99.6,1,,3.0,Yearly,0.4545454545454545,0.6440677966101694,0.3833333333333333,0.8135593220338984,0.65,0.8363636363636363,0.95,0.9833333333333332,0.9333333333333332,0.603,6.3,6.0,4.0,7.0,1.5,-0.0181006514517579,30.0,20.0,15.0,7.0,6.0,35
,APA,APA Corporation,Energy,Oil & Gas E&P,82.07,79.71,84.44,B+,B+,NONE,,NONE,NONE,0,,0,False,False,False,False,False,30.63,27.58,8.0,13.5,44.869998931884766,39.94667747497559,34.18482995986938,0.1232473328975449,0.3125704876858837,57.43999032961306,48.804791624080615,57.466493157691104,False,False,0.3680232842139541,0.1951722256402543,47.43999862670898,-0.0541736882213418,11917500.0,5518790.0,2.159440746975333,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BEARISH,NORMAL,10.175067,2.2340426,1.8281875,3.502,0.1369867502652423,0.26659,0.11598,0.56331,0.19564,-0.0695914204338425,0.092,0.263,0.48854,2146749952.0,4528000000.0,OK,OK,,,2,15671223296.0,99.8,1,,3.0,Yearly,0.6842105263157895,0.9473684210526316,0.7368421052631579,1.0,1.0,0.8421052631578947,1.0,1.0,0.7894736842105263,48.854,0.0,6.0,2.0,6.0,1.5,-0.0129784462047957,30.0,18.0,15.0,7.0,6.0,49
,NVDA,NVIDIA Corporation,Technology,Semiconductors,80.9,74.01,87.78,B,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,11.41,29.1,19.0,14.5,222.2700042724609,214.06697814941407,198.0213687133789,0.0383199043306965,0.1224546407119331,54.35544488042516,52.17544040000976,37.44323351977726,False,False,0.0561427290076155,0.2476370871454731,236.0005559723521,-0.0581801667513857,189683500.0,134670195.0,1.4085039380837014,STRONG_UPTREND,STRONG_UPTREND,NEUTRAL,BULLISH,NORMAL,14.022135,23.019087,17.39792,26.021,0.007931984607549,1.17211,0.53572,0.66236997,0.63663,1.0004509499443963,1.059,1.278,0.16971,41809874944.0,134359998464.0,OK,OK,,,17,5271048421376.0,96.82,6,,3.0,Yearly,0.1621621621621621,0.7435897435897436,0.1012658227848101,0.3461538461538461,0.1282051282051282,0.9324324324324323,1.0,0.9746835443037974,0.9873417721518988,16.971,9.0,6.0,4.0,7.0,1.5,0.0133582929857292,30.0,16.0,15.0,10.0,8.0,25
,MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,80.28,73.89,86.67,B,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,24.43,26.7,8.7,14.06,43.20000076293945,40.030800323486325,34.896209659576414,0.0791690501774389,0.2379568206509863,59.99066062510128,64.04144381327356,70.60448776991119,False,False,0.2251222620981761,0.3887047984452854,44.935001373291016,-0.0386113398759754,6193500.0,3371005.0,1.8372859132513892,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BEARISH,NORMAL,9.260432,-41.11542,2.772807,10.779,0.0956423694494688,,0.17361,0.28771,0.20169,0.0302622369907936,-0.012,0.504,,930664000.0,1207619968.0,PARTIAL,OK,,,18,9730666496.0,96.62,1,,3.0,Yearly,,0.85,0.35,0.6,0.8,,1.0,0.8,0.8,,2.7,6.0,0.0,0.0,1.5,-0.0130226111232109,30.0,20.0,15.0,7.0,6.0,35
,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,79.52,66.82,92.22,B-,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,12.81,23.36,17.15,13.5,493.7799987792969,464.1994812011719,430.075680847168,0.0637237195991298,0.1481235065573654,53.2594685620814,26.239434648178417,25.58093699207974,False,False,0.3039261028789282,0.2744358696236919,549.2013167264516,-0.1009125729659515,39544100.0,21049945.0,1.878584480862064,STRONG_UPTREND,STRONG_UPTREND,NEUTRAL,BULLISH,CORRECTION,21.025343,8.320827,11.090689,19.215,0.0044956649406392,0.34039003,0.14088,0.45111,0.40305,0.1612397915820203,0.177,0.317,0.29118,16545500160.0,182934994944.0,OK,OK,,,50,3680323239936.0,90.26,13,,3.0,Yearly,0.4729729729729729,0.358974358974359,0.2658227848101265,0.5128205128205128,0.0512820512820512,0.5945945945945946,0.782051282051282,0.8987341772151899,0.9113924050632912,29.118,7.65,6.0,3.5,6.0,1.5,-0.0079758939642453,30.0,20.0,15.0,12.0,6.0,6
,MU,"Micron Technology, Inc.",Technology,Semiconductors,78.4,75.69,81.11,B+,B+,NONE,,NONE,NONE,0,,0,False,False,False,False,False,18.54,28.14,14.5,14.5,1015.7999877929688,927.257001953125,640.0172520446778,0.0954891531186514,0.5871446973464689,58.276831030128754,80.97279876218302,50.560318255879565,False,False,-0.1040870922804667,1.2877598167028284,1254.8069810301963,-0.1904731140728933,35656400.0,24828615.0,1.4361010471184157,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BULLISH,CORRECTION,6.24902,10.93157,12.20121,15.857,0.0069358443704176,0.66638,0.3487,0.80370003,0.55906,0.0671348972693626,3.457,13.685,0.0633,7639499776.0,51432001536.0,OK,OK,,,12,1101452017664.0,97.81,4,,3.0,Yearly,0.4054054054054054,0.9871794871794872,0.240506329113924,0.6666666666666666,0.0897435897435897,0.8513513513513513,0.9615384615384616,1.0,0.9746835443037974,6.33,4.5,6.0,4.0,7.0,1.5,0.0391815731897378,30.0,10.0,15.0,10.0,8.0,82
,TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,77.19,67.71,86.67,B-,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,23.61,19.1,11.5,13.5,374.6199951171875,368.8560400390625,313.9762045288086,0.0156265709448992,0.1931477281196785,55.39066926181308,63.03196984385297,75.09164645659494,False,False,0.2212106108764966,0.2716356689742931,397.3414841188364,-0.0571837824888512,3288800.0,1503155.0,2.187931384321644,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BEARISH,NORMAL,12.420288,2.3630478,1.5977734,7.166,0.1888017579794364,0.26511,0.04775,0.23698,0.16951999,0.0979010912931077,0.003,0.571,0.27378,14775124992.0,11025999872.0,OK,OK,,,41,78257348608.0,92.05,9,,3.0,Yearly,0.4444444444444444,0.515625,0.828125,0.8378378378378378,0.975,0.8412698412698413,0.703125,0.359375,0.3125,27.378,4.5,6.0,1.0,6.0,1.5,-0.0128330001910715,30.0,20.0,15.0,7.0,6.0,35
,BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,76.96,68.36,85.56,B-,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,24.22,25.94,10.7,7.5,63.060001373291016,64.00800003051758,58.094889106750486,-0.0148106276836423,0.0854655606178547,40.80049647222161,14.38021250073299,9.605142047257972,True,False,0.1809600318336535,0.1087487642041071,68.63999938964844,-0.0812936781173535,36831800.0,9140525.0,4.029505963825929,UPTREND,UPTREND,BEARISH,OVERSOLD,NORMAL,9.704621,5.8251715,2.642995,8.663,0.0624190596536378,0.46598998,0.10719,0.34418,0.18871,0.0144917765631904,0.057,1.531,2.01859,8114375168.0,12782000128.0,OK,OK,,,39,129998356480.0,92.45,7,,3.0,Yearly,0.3090909090909091,0.9322033898305084,0.55,0.9152542372881356,0.7833333333333333,0.8909090909090909,0.8166666666666667,0.8833333333333333,0.7833333333333333,201.859,2.7,6.0,2.0,0.0,1.5,0.0035009742229299,22.0,18.0,12.0,15.0,10.0,44
