Signal Rank,Ticker,Short Name,Sector,Industry,Combined Score,Fundamental Score,Technical Score,Fundamental Grade,Technical Grade,Primary Signal,Signals,Radar Category,Signal Confidence,Signal Count,Risk Flags,Risk Flag Count,Signal Quality Value,Signal Fallen Angel,Signal Recovery,Signal Deep Value Reversal,Signal Quality Momentum,Value Score,Quality Score,Growth Score,Stability Score,Price,MA50,MA200,Price vs MA50,Price vs MA200,RSI14,Stoch K,Stoch D,Stoch Bullish Cross,Stoch Bearish Cross,Momentum 3M,Momentum 6M,52W High,52W Drawdown,Volume,Volume 20D Avg,Volume Ratio,Technical State,Trend State,RSI State,Stochastic State,Drawdown State,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,Data Quality,Technical Data Quality,Failed Reason,Technical Failed Reason,Fundamental Rank,Market Cap,Fundamental Percentile,Sector Fundamental Rank,Quality Value Signal,Revenue CAGR Years Used,Revenue CAGR Method,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw,Daily Return,Trend Score,Momentum Score,RSI Score,Stochastic Score,Volume Score,Technical Rank
1,NEM,Newmont Corporation,Basic Materials,Gold,81.5,80.77,82.22,A-,B+,QUALITY_MOMENTUM,QUALITY_MOMENTUM,MOMENTUM,MEDIUM,1,,0,False,False,False,False,True,20.86,28.91,16.5,14.5,126.80999755859376,109.583427734375,108.89129955291747,0.157200501758123,0.1645558284201429,57.66914608315127,40.203601398999645,43.19382985754488,False,False,0.3021209042656867,0.1126020562190284,135.0089504972229,-0.0607289584018936,5553240.0,8038867.0,0.6907988401848171,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BEARISH,NORMAL,12.763,3.8674884,5.26335,7.761,0.0650038860746786,0.25905,0.15755,0.51569,0.33363998,0.2391183028460648,0.151,0.114,0.15807,8815875072.0,12627999744.0,OK,OK,,,1,135620739072.0,100.0,1,,3.0,Yearly,0.2727272727272727,0.6818181818181818,0.1363636363636363,0.9545454545454546,0.7727272727272727,0.9090909090909092,1.0,1.0,0.9545454545454546,15.807,9.0,4.0,3.5,7.0,1.5,0.0053115440953481,30.0,18.0,15.0,7.0,4.0,86
2,IT,"Gartner, Inc.",Technology,Information Technology Services,73.54,75.97,71.11,B+,B,RECOVERY,RECOVERY,RECOVERY,MEDIUM,1,,0,False,False,True,False,False,31.63,19.78,10.5,14.06,179.58999633789062,167.13480041503905,176.49699993133544,0.0745218583557827,0.0175243568318923,49.25010326279533,36.682874834665554,19.69206541686399,False,False,0.2068409332993726,0.1183137208623064,265.8500061035156,-0.3244687146331583,900510.0,1183715.5,0.7607486765189777,UPTREND,NEUTRAL,NEUTRAL,BULLISH,DEEP_DRAWDOWN,10.37308,-65.31563,1.6578543,9.206,0.0982248545094891,1.13581,0.1017,0.22623,0.11996,0.0586658790595906,-0.006,0.331,,1052553024.0,1382615040.0,OK,OK,,,9,10715750400.0,98.41,2,,3.0,Yearly,,0.8589743589743589,0.8734177215189873,0.935897435897436,0.935897435897436,0.9054054054054054,0.5897435897435898,0.4683544303797468,0.3291139240506329,,4.5,6.0,0.0,0.0,1.5,0.0525729778303079,20.0,18.0,12.0,10.0,4.0,191
,APA,APA Corporation,Energy,Oil & Gas E&P,83.06,79.44,86.67,B+,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,30.5,27.44,8.0,13.5,44.72999954223633,38.7155101776123,33.649959812164305,0.1553509003764071,0.3292734907239514,63.61064997026745,75.70923616766272,80.55416401990335,False,False,0.224709792465618,0.3491915517697861,46.09999847412109,-0.029717982152512,4254341.0,5036117.05,0.8447661080474689,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BEARISH,NEAR_52W_HIGH,10.327752,2.2395365,1.8326834,3.43,0.1366506937199692,0.26659,0.11598,0.56331,0.19564,-0.0695914204338425,0.092,0.263,0.48854,2146749952.0,4528000000.0,OK,OK,,,2,15709762560.0,99.8,1,,3.0,Yearly,0.7222222222222222,0.8888888888888888,0.7222222222222222,1.0,1.0,0.8333333333333334,1.0,1.0,0.7777777777777778,48.854,0.0,6.0,2.0,6.0,1.5,0.0044913713995526,30.0,20.0,15.0,7.0,6.0,43
,MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,81.94,73.89,90.0,B,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,24.43,26.7,8.7,14.06,42.38999938964844,39.509375762939456,34.6224441242218,0.0729098744559528,0.2243502866971909,61.15062036436734,67.85709420029882,58.05576226245237,False,False,0.2327526645724902,0.424688142684666,43.470001220703125,-0.0248447619214771,2554382.0,3098999.1,0.8242603232766347,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BULLISH,NEAR_52W_HIGH,9.050713,-40.184288,2.7538762,10.539,0.0962998360198382,,0.17361,0.28771,0.20169,0.0302622369907936,-0.012,0.504,,930664000.0,1207619968.0,PARTIAL,OK,,,19,9664232448.0,96.42,1,,3.0,Yearly,,0.85,0.35,0.6,0.8,,1.0,0.8,0.8,,2.7,6.0,0.0,0.0,1.5,0.013629834982872,30.0,20.0,15.0,10.0,6.0,9
,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,80.28,75.0,85.56,B+,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,26.28,25.22,10.0,13.5,147.36000061035156,142.6193832397461,128.1134342956543,0.0332396429076993,0.1502306641025712,54.45698842726606,43.31451609427106,42.09238744478699,False,False,0.0873333584786271,0.1245209739777566,153.6699981689453,-0.0410620006102721,3060011.0,2776485.55,1.102116666877665,STRONG_UPTREND,STRONG_UPTREND,NEUTRAL,BULLISH,NORMAL,10.202552,2.424467,2.8857841,5.491,0.0580818332219975,0.22507,0.11017,0.40717998,0.25733,-0.0851440310887836,0.587,1.094,0.25891,4478750208.0,13358000128.0,OK,OK,,,12,77111033856.0,97.81,2,,3.0,Yearly,0.6666666666666666,0.9444444444444444,0.2777777777777778,0.9444444444444444,0.6111111111111112,0.7222222222222222,0.9444444444444444,0.8333333333333334,0.8888888888888888,25.891,0.0,6.0,4.0,6.0,1.5,-0.000678191366895,30.0,16.0,15.0,10.0,6.0,48
,ALL,Allstate Corporation (The),Financial Services,Insurance - Property & Casualty,79.67,78.24,81.11,B+,B+,NONE,,NONE,NONE,0,,0,False,False,False,False,False,29.34,20.9,13.5,14.5,253.7100067138672,256.84195526123045,220.65491729736328,-0.0121940690888208,0.1498044540378746,46.35496986540935,20.96775872954571,16.679065031900297,True,False,0.1602946943845471,0.2491247109916046,276.07103450236866,-0.0809973702196187,1318084.0,1519969.2,0.8671780980825138,UPTREND,UPTREND,NEUTRAL,BULLISH,NORMAL,9.185072,2.0320375,0.9142067,3.966,0.2364112909304757,0.46113998,0.086780004,0.22827,0.18971,0.0983526693314704,0.118,0.612,0.22261,15158625280.0,12469000192.0,OK,OK,,,4,64119717888.0,99.4,1,,3.0,Yearly,0.5483870967741935,0.875,0.953125,1.0,1.0,0.9365079365079364,0.84375,0.3125,0.359375,22.261,4.5,6.0,3.0,7.0,1.5,0.0076254556532453,22.0,18.0,12.0,15.0,6.0,95
,TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,78.98,67.96,90.0,B-,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,23.86,19.1,11.5,13.5,375.2000122070313,364.971748046875,311.73298263549805,0.0280248107282061,0.2035942075649521,58.68437512514582,99.46537658786228,66.03067350059762,False,False,0.2388378624349372,0.2518020698297731,397.3414841188364,-0.0557240378786703,1604833.0,1479161.65,1.084961200826157,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BULLISH,NORMAL,12.143877,2.3104587,1.5622153,7.014,0.1930991436999728,0.26511,0.04775,0.23698,0.16951999,0.0979010912931077,0.003,0.571,0.27378,14775124992.0,11025999872.0,OK,OK,,,39,76515745792.0,92.45,9,,3.0,Yearly,0.4354838709677419,0.53125,0.828125,0.8648648648648649,0.975,0.8412698412698413,0.703125,0.359375,0.3125,27.378,4.5,6.0,1.0,6.0,1.5,0.0207857620502338,30.0,20.0,15.0,10.0,6.0,9
,PAYC,"Paycom Software, Inc.",Technology,Software - Application,78.84,62.13,95.56,C+,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,18.4,20.43,14.3,9.0,218.91000366210935,188.969684753418,149.7796350479126,0.1584397992077926,0.4615471829136375,53.346218922297055,16.78905029750497,10.192591264972853,True,False,0.6581135592479868,0.7364340691202256,244.97999572753903,-0.1064168198223993,557667.0,639648.35,0.8718337192615286,RECOVERY,STRONG_UPTREND,NEUTRAL,OVERSOLD,CORRECTION,15.453652,16.408892,4.5389547,14.271,0.043608627542192,0.41089,0.087790005,0.31721002,0.22778,0.1426572993146497,0.098,0.481,1.71969,423724992.0,801500032.0,OK,OK,,,104,9716540416.0,79.52,26,,3.0,Yearly,0.2328767123287671,0.6282051282051282,0.569620253164557,0.7051282051282052,0.6153846153846154,0.7297297297297297,0.5256410256410257,0.6962025316455697,0.6455696202531646,171.969,6.3,6.0,2.0,1.5,1.5,0.0132846253710783,30.0,20.0,15.0,15.0,6.0,1
,GEN,Gen Digital Inc.,Technology,Software - Infrastructure,78.12,69.57,86.67,B-,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,27.39,20.37,14.3,7.5,30.26000022888184,28.046773529052736,24.473123016357423,0.078911989556891,0.2364584695078173,57.77418063504192,56.28933156433762,56.99808127942117,False,False,0.2695654880786942,0.4550610035941438,31.649999618530277,-0.0439178327457112,4787881.0,5433649.05,0.8811538904964795,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BEARISH,NORMAL,8.998576,6.711773,3.5073736,10.575,0.0868490678205581,0.41944,0.084910005,0.35554,0.20732,0.1465900735417971,0.063,0.64,3.07831,1547124992.0,1570000000.0,OK,OK,,,32,17813950464.0,93.84,8,,3.0,Yearly,0.5342465753424658,0.9230769230769232,0.7341772151898734,0.8846153846153846,0.8974358974358975,0.7432432432432432,0.4871794871794871,0.7721518987341772,0.5316455696202531,307.831,6.3,6.0,2.0,0.0,1.5,0.0096763737794989,30.0,20.0,15.0,7.0,6.0,43
,BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,78.03,68.29,87.78,B-,A,NONE,,NONE,NONE,0,,0,False,False,False,False,False,24.14,25.94,10.7,7.5,63.63999938964844,63.42700012207031,57.6904909324646,0.0033581797526005,0.1031280608124591,42.45064590347464,7.44465040238553,3.88566876768346,True,False,0.1310788428920661,0.1030022530335821,68.63999938964844,-0.072843823491555,7052544.0,7751467.2,0.9098334312760816,STRONG_UPTREND,STRONG_UPTREND,BEARISH,OVERSOLD,NORMAL,9.821652,5.8956523,2.6749735,8.776,0.0616728576165884,0.46598998,0.10719,0.34418,0.18871,0.0144917765631904,0.057,1.531,2.01859,8114375168.0,12782000128.0,OK,OK,,,38,131571253248.0,92.64,7,,3.0,Yearly,0.2962962962962963,0.9322033898305084,0.5666666666666667,0.9152542372881356,0.7833333333333333,0.8909090909090909,0.8166666666666667,0.8833333333333333,0.7833333333333333,201.859,2.7,6.0,2.0,0.0,1.5,-0.0017254997702206,30.0,16.0,12.0,15.0,6.0,27
