Fundamental Rank,Ticker,Short Name,Sector,Industry,Market Cap,Fundamental Score,Fundamental Grade,Fundamental Percentile,Value Score,Quality Score,Growth Score,Stability Score,Sector Fundamental Rank,Quality Value Signal,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Data Quality,Failed Reason,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw,Technical Data Quality,Price,Daily Return,MA50,MA200,Price vs MA50,Price vs MA200,RSI14,Stoch K,Stoch D,Stoch Bullish Cross,Stoch Bearish Cross,Momentum 3M,Momentum 6M,52W High,52W Drawdown,Volume,Volume 20D Avg,Volume Ratio,Trend State,RSI State,Stochastic State,Drawdown State,Trend Score,Momentum Score,RSI Score,Stochastic Score,Volume Score,Technical Score,Technical Grade,Technical State,Technical Failed Reason,Technical Rank
1,NEM,Newmont Corporation,Basic Materials,Gold,135620739072.0,80.77,A-,100.0,20.86,28.91,16.5,14.5,1,,12.763,3.8674884,5.26335,7.761,0.0650038860746786,0.25905,0.15755,0.51569,0.33363998,0.2391183028460648,3.0,Yearly,0.151,0.114,0.15807,8815875072.0,12627999744.0,0.2727272727272727,0.6818181818181818,0.1363636363636363,0.9545454545454546,0.7727272727272727,0.9090909090909092,1.0,1.0,0.9545454545454546,OK,,15.807,9.0,4.0,3.5,7.0,1.5,OK,126.80999755859375,0.005311544095348175,109.583427734375,108.89129955291747,0.15720050175812306,0.16455582842014294,57.66914608315127,40.203601398999645,43.19382985754488,False,False,0.3021209042656867,0.11260205621902841,135.0089504972229,-0.06072895840189363,5553240.0,8038867.0,0.6907988401848171,STRONG_UPTREND,BULLISH,BEARISH,NORMAL,30.0,18.0,15.0,7.0,4.0,82.22,B+,STRONG_UPTREND,,86
2,APA,APA Corporation,Energy,Oil & Gas E&P,15709762560.0,79.44,B+,99.8,30.5,27.44,8.0,13.5,1,,10.327752,2.2395365,1.8326834,3.43,0.1366506937199692,0.26659,0.11598,0.56331,0.19564,-0.0695914204338425,3.0,Yearly,0.092,0.263,0.48854,2146749952.0,4528000000.0,0.7222222222222222,0.8888888888888888,0.7222222222222222,1.0,1.0,0.8333333333333334,1.0,1.0,0.7777777777777778,OK,,48.854,0.0,6.0,2.0,6.0,1.5,OK,44.72999954223633,0.0044913713995526905,38.7155101776123,33.649959812164305,0.1553509003764071,0.3292734907239514,63.61064997026745,75.70923616766272,80.55416401990335,False,False,0.22470979246561806,0.3491915517697861,46.099998474121094,-0.02971798215251209,4254341.0,5036117.05,0.8447661080474689,STRONG_UPTREND,BULLISH,BEARISH,NEAR_52W_HIGH,30.0,20.0,15.0,7.0,6.0,86.67,A,STRONG_UPTREND,,43
3,INCY,Incyte Corporation,Healthcare,Biotechnology,25541943296.0,79.04,B+,99.6,20.61,27.63,16.3,14.5,1,,14.181564,3.9917004,4.389004,10.835,0.0462245398604771,0.30667,0.16832,0.41899,0.27706,0.1483959547833886,3.0,Yearly,0.377,0.377,0.00603,1180664576.0,1979703040.0,0.4444444444444444,0.6271186440677966,0.3833333333333333,0.7627118644067796,0.65,0.8363636363636363,0.95,0.9833333333333332,0.9333333333333332,OK,,0.603,6.3,6.0,4.0,7.0,1.5,OK,121.47000122070312,-0.014682005000941967,121.59860000610351,105.15090003967285,-0.0010575679768840551,0.15519697097098706,44.82506738548018,0.5330812977446936,22.19437161239502,False,False,0.12649540163246265,0.31989571696081653,132.60000610351562,-0.08393668454376801,1424591.0,1263524.55,1.1274739378827265,UPTREND,BEARISH,BEARISH,NORMAL,22.0,18.0,12.0,7.0,6.0,72.22,B,UPTREND,,180
4,ALL,Allstate Corporation (The),Financial Services,Insurance - Property & Casualty,64119717888.0,78.24,B+,99.4,29.34,20.9,13.5,14.5,1,,9.185072,2.0320375,0.9142067,3.966,0.2364112909304757,0.46113998,0.086780004,0.22827,0.18971,0.0983526693314704,3.0,Yearly,0.118,0.612,0.22261,15158625280.0,12469000192.0,0.5483870967741935,0.875,0.953125,1.0,1.0,0.9365079365079364,0.84375,0.3125,0.359375,OK,,22.261,4.5,6.0,3.0,7.0,1.5,OK,253.7100067138672,0.00762545565324535,256.84195526123045,220.65491729736328,-0.012194069088820814,0.14980445403787468,46.354969865409345,20.96775872954571,16.679065031900297,True,False,0.16029469438454713,0.2491247109916046,276.07103450236866,-0.08099737021961873,1318084.0,1519969.2,0.8671780980825138,UPTREND,NEUTRAL,BULLISH,NORMAL,22.0,18.0,12.0,15.0,6.0,81.11,B+,UPTREND,,95
5,FSLR,"First Solar, Inc.",Technology,Solar,21827115008.0,78.21,B+,99.2,31.27,18.44,14.0,14.5,1,,8.765418,2.114942,4.05854,8.963,0.0732430648491133,0.18509,0.08619001,0.42641997,0.32465,0.258374947984624,3.0,Yearly,-0.037,0.233,0.0187999999999999,1598684800.0,2155742976.0,0.9178082191780822,0.935897435897436,0.6455696202531646,0.9487179487179488,0.8461538461538461,0.3378378378378378,0.5128205128205128,0.8607594936708861,0.8607594936708861,OK,,1.88,9.0,5.0,0.0,7.0,1.5,OK,209.02999877929688,0.008978136925187119,216.90780059814452,229.76090110778807,-0.03631866533671835,-0.09022815556753794,47.064557807356316,49.958114989210856,36.95138142935567,False,False,-0.22915518520264977,0.058058318295439726,320.95001220703125,-0.3487147816512296,2068021.0,1927761.05,1.0727579541043222,STRONG_DOWNTREND,NEUTRAL,BULLISH,DEEP_DRAWDOWN,0.0,6.0,12.0,10.0,6.0,37.78,D,STRONG_DOWNTREND,,408
6,CINF,Cincinnati Financial Corporatio,Financial Services,Insurance - Property & Casualty,25970022400.0,77.82,B+,99.01,23.0,21.32,19.0,14.5,2,,18.736118,1.5569992,1.8611168,5.714,0.1149354036752775,0.21484,0.06409,0.37202,0.23843001,0.2438798815724228,3.0,Yearly,0.316,0.855,0.05255,2984875008.0,3416999936.0,0.7258064516129032,0.171875,0.765625,0.945945945945946,0.75,0.746031746031746,0.796875,0.59375,0.53125,OK,,5.255,9.0,6.0,4.0,7.0,1.5,OK,169.8000030517578,0.0012383201745507222,176.01999938964843,166.31669006347656,-0.035336872852281154,0.020943857089458673,43.48581485803759,30.79953603711703,29.515800309925755,False,False,0.014441924042564613,0.045718460743316314,194.80999755859375,-0.12838147333436312,416698.0,431274.9,0.9662004443105777,UPTREND,BEARISH,BULLISH,CORRECTION,22.0,12.0,12.0,10.0,6.0,68.89,B,UPTREND,,211
7,EIX,Edison International,Utilities,Utilities - Regulated Electric,22103713792.0,76.93,B+,98.81,33.57,27.16,8.7,7.5,1,,8.829099,1.2669004,1.1380174,7.508,0.0037267493044455,0.19734,0.04092,0.26899,0.19281,0.0390477611131692,3.0,Yearly,-0.041,0.551,2.28042,82375000.0,6391000064.0,0.9666666666666668,0.935483870967742,0.935483870967742,1.0,0.935483870967742,0.935483870967742,0.967741935483871,0.7741935483870968,0.9032258064516128,OK,,228.042,2.7,6.0,0.0,0.0,1.5,OK,56.0,-0.013215859030836996,71.12468795776367,67.40180152893066,-0.21265032426919384,-0.16916167328311993,33.78859225817364,15.350875138282758,18.367442462068656,False,False,-0.21668818274691748,-0.19181227929084144,81.62000274658203,-0.3138936766043531,4091871.0,6737593.55,0.6073193595953855,DOWNTREND,BEARISH,OVERSOLD,DEEP_DRAWDOWN,10.0,0.0,10.0,7.0,4.0,34.44,F,DOWNTREND,,433
8,VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,27758161920.0,76.69,B+,98.61,28.06,26.47,9.65,12.5,1,,8.4314375,0.95157206,6.774242,12.567,0.009619836960732,0.09849,0.04818,0.70182997,0.67496,0.1549005493277442,3.0,Yearly,0.057,-0.414,0.60277,267028992.0,2638275072.0,0.9629629629629628,1.0,0.7,0.9666666666666668,0.1,0.7407407407407407,0.8666666666666667,1.0,1.0,OK,,60.277,7.65,0.0,2.0,5.0,1.5,OK,24.829999923706055,0.004043687154095421,26.23920009613037,27.23519808769226,-0.05370591204234687,-0.08831212301970104,31.634932097805844,6.827312928531104,5.001446099385059,True,False,-0.10120210283592046,-0.10536518192091571,31.432052764869674,-0.21004205135919296,10224435.0,9120101.75,1.1210878211967317,STRONG_DOWNTREND,BEARISH,OVERSOLD,MAJOR_DRAWDOWN,0.0,3.0,10.0,15.0,6.0,37.78,D,RECOVERY,,408
9,IT,"Gartner, Inc.",Technology,Information Technology Services,10715750400.0,75.97,B+,98.41,31.63,19.78,10.5,14.06,2,,10.37308,-65.31563,1.6578543,9.206,0.0982248545094891,1.13581,0.1017,0.22623,0.11996,0.0586658790595906,3.0,Yearly,-0.006,0.331,,1052553024.0,1382615040.0,,0.8589743589743589,0.8734177215189873,0.935897435897436,0.935897435897436,0.9054054054054054,0.5897435897435898,0.4683544303797468,0.3291139240506329,OK,,,4.5,6.0,0.0,0.0,1.5,OK,179.58999633789062,0.0525729778303079,167.13480041503905,176.49699993133544,0.07452185835578273,0.01752435683189235,49.25010326279533,36.682874834665554,19.69206541686399,False,False,0.2068409332993726,0.1183137208623064,265.8500061035156,-0.3244687146331583,900510.0,1183715.5,0.7607486765189777,NEUTRAL,NEUTRAL,BULLISH,DEEP_DRAWDOWN,20.0,18.0,12.0,10.0,4.0,71.11,B,UPTREND,,191
10,BKNG,Booking Holdings Inc. Common St,Consumer Cyclical,Travel Services,130311913472.0,75.7,B+,98.21,17.27,28.72,15.65,14.06,1,,14.0121565,-12.191058,4.614281,13.366,0.0592875585520433,,0.2038,0.34412,0.25527,0.1634869878187224,3.0,Yearly,0.081,1.3,,7725875200.0,9859000320.0,,0.5818181818181818,0.1111111111111111,0.4181818181818181,0.6666666666666666,,0.9636363636363636,0.9454545454545454,0.9454545454545454,PARTIAL,,,7.65,6.0,2.0,0.0,1.5,OK,173.9199981689453,-0.0023518823943265987,193.79479949951173,185.10906768798827,-0.10255590646340584,-0.060445820719613574,30.046133117559165,8.050851841075874,7.994353387428763,False,False,0.06314568165719847,0.03348276703756392,223.49297579717424,-0.22181000298290232,5107975.0,5747848.75,0.888675958983785,DOWNTREND,BEARISH,OVERSOLD,MAJOR_DRAWDOWN,10.0,14.0,10.0,12.0,6.0,57.78,C+,DOWNTREND,,288
