Fundamental Rank,Ticker,Short Name,Sector,Industry,Market Cap,Fundamental Score,Fundamental Grade,Fundamental Percentile,Value Score,Quality Score,Growth Score,Stability Score,Sector Fundamental Rank,Quality Value Signal,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Data Quality,Failed Reason,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw
134,CRM,"Salesforce, Inc.",Technology,Software - Application,195808165888.0,60.62,C+,73.56,23.58,13.04,13.5,10.5,34,,14.859358,5.1020756,4.4564652,17.581,0.0905573816882715,0.19381,0.05704,0.21375,0.2199,0.0982000611383049,3.0,Yearly,0.108,1.189,1.10417,17731874816.0,15749999616.0,0.6621621621621622,0.6794871794871795,0.5569620253164557,0.5384615384615384,0.9240506329113924,0.3466666666666667,0.2911392405063291,0.4430379746835443,0.6075949367088608,OK,,110.417,4.5,6.0,3.0,3.0,1.5
135,STE,STERIS plc (Ireland),Healthcare,Medical Devices,19991422976.0,60.6,C+,73.36,19.13,17.48,10.5,13.5,21,,16.741907,2.773997,3.3112087,13.147,0.0399602634069143,0.11389,0.06797,0.19153,0.13333,0.0937784293424277,3.0,Yearly,0.073,0.14,0.28312,798862528.0,1288499968.0,0.6,0.423728813559322,0.45,0.6610169491525424,0.5166666666666667,0.4909090909090909,0.6,0.5666666666666667,0.6,OK,,28.312,4.5,4.0,2.0,6.0,1.5
136,CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,28235694080.0,60.59,C+,73.16,26.72,8.67,11.7,13.5,23,,10.264058,1.1771523,3.4598327,,,0.08270001,0.0094,0.35132998,0.26051,0.0093051581008503,3.0,Yearly,0.147,0.413,,,2500999936.0,0.8888888888888888,0.734375,0.421875,,,0.09523809523809523,0.109375,0.5625,0.609375,PARTIAL,,,2.7,6.0,3.0,0.0,1.5
137,FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,124613926912.0,60.58,C+,72.96,4.02,25.42,17.65,13.5,35,,44.957737,80.34058,16.55471,46.654,0.0181808527517146,1.17442,0.14166,0.33595002,0.28173,0.1546194776009137,3.0,Yearly,0.256,0.439,0.36194,2265587456.0,3396100096.0,0.04054054054054054,0.0641025641025641,0.12658227848101267,0.10256410256410256,0.31645569620253167,0.9466666666666667,0.810126582278481,0.7341772151898734,0.7848101265822784,OK,,36.194,7.65,6.0,4.0,6.0,1.5
138,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,33527404544.0,60.56,C+,72.76,17.98,21.58,13.5,7.5,11,,11.417905,27.727049,2.1355035,11.541,0.1024348576548138,0.89489,0.061079998,0.1898,0.12968001,0.0808796250697421,3.0,Yearly,0.14,1.887,2.30271,3434374912.0,5216000000.0,0.06818181818181818,0.7818181818181819,0.4,0.5636363636363636,0.8888888888888888,0.9090909090909091,0.32727272727272727,0.7454545454545455,0.7454545454545455,OK,,230.271,4.5,6.0,3.0,0.0,1.5
139,LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,1027672309760.0,60.5,C+,72.56,2.8,29.7,19.0,9.0,22,,24.352015,30.338669,12.899759,25.742,0.0107679266307995,1.02286,0.20357001,0.54222,0.33528998,0.3168737488062043,3.0,Yearly,0.477,0.262,1.62071,11065900032.0,28082999296.0,0.03636363636363636,0.1694915254237288,0.03333333333333333,0.0847457627118644,0.05,1.0,0.9666666666666667,1.0,0.9833333333333333,OK,,162.071,9.0,6.0,4.0,1.5,1.5
140,PSA,Public Storage,Real Estate,REIT - Industrial,55366201344.0,60.41,C+,72.37,12.89,27.32,9.7,10.5,8,,28.972116,10.7510605,11.275192,19.323,0.0421600218063896,0.21929,0.06985,0.45703998,0.41632998,0.048750479098311,3.0,Yearly,0.033,0.451,1.09632,2334240256.0,3171916032.0,0.10714285714285714,0.6666666666666666,0.0967741935483871,0.3870967741935484,0.5161290322580645,0.9285714285714286,0.967741935483871,0.8064516129032258,0.9032258064516129,OK,,109.632,2.7,6.0,1.0,3.0,1.5
141,LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,25895092224.0,60.35,C+,72.17,19.54,24.31,9.0,7.5,12,,11.387718,44.57079,1.887535,8.217,0.0854553823889868,1.22869,0.09549,0.19658001,0.12588,0.4685532350721122,3.0,Yearly,-0.007,-0.198,17.03902,2212875008.0,3732000000.0,0.022727272727272728,0.8,0.45454545454545453,0.8181818181818182,0.8333333333333334,0.9545454545454546,0.6181818181818182,0.8,0.7090909090909091,OK,,1703.902,9.0,0.0,0.0,0.0,1.5
142,PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,426879287296.0,60.29,C+,71.97,1.74,25.05,19.0,14.5,36,,76.47041,43.667652,69.34428,156.91,0.0050578807083297,0.38097,0.17292999,0.47120997,0.49005002,0.3291712528765784,3.0,Yearly,0.928,2.154,0.02139,2159104512.0,3400291072.0,0.08108108108108109,0.02564102564102564,0.012658227848101266,0.038461538461538464,0.06329113924050633,0.6666666666666666,0.8607594936708861,0.9367088607594937,0.9493670886075949,OK,,2.139,9.0,6.0,4.0,7.0,1.5
143,LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,16061546496.0,60.27,C+,71.77,30.67,12.61,6.5,10.5,37,,10.014667,3.0325847,0.9108283,9.197,0.0713894533310075,0.27781,0.089099996,0.11715999,0.07803,0.0605794474931389,3.0,Yearly,0.072,-0.067,1.23276,1146625024.0,2300000000.0,0.8243243243243243,0.8846153846153846,0.9493670886075949,0.9358974358974359,0.8354430379746836,0.52,0.5316455696202531,0.13924050632911392,0.17721518987341772,OK,,123.276,4.5,0.0,2.0,3.0,1.5
144,BWA,BorgWarner Inc.,Consumer Cyclical,Auto Parts,12896153600.0,60.19,C+,71.57,27.85,10.14,9.7,12.5,13,,10.663451,2.294286,0.89906263,7.215,0.082679690167462,0.08056,0.06331,0.106359996,0.02893,0.0425146048292308,3.0,Yearly,0.003,0.301,0.7011,1066249984.0,1724999936.0,0.6818181818181818,0.8363636363636363,0.7272727272727273,0.9090909090909091,0.8148148148148148,0.29545454545454547,0.36363636363636365,0.2727272727272727,0.18181818181818182,OK,,70.11,2.7,6.0,1.0,5.0,1.5
145,EMR,Emerson Electric Company,Industrials,Specialty Industrial Machinery,83970187264.0,60.03,C+,71.37,19.53,16.5,11.5,12.5,17,,20.687666,4.103462,4.5058055,15.725,0.0441376886816704,0.128,0.068969995,0.26924,0.13828,0.0928263066420376,3.0,Yearly,0.07,0.23,0.6767700000000001,3706249984.0,3912000000.0,0.6716417910447762,0.4507042253521127,0.30985915492957744,0.4857142857142857,0.7323943661971831,0.25,0.4788732394366197,0.8732394366197183,0.6338028169014085,OK,,67.677,4.5,5.0,2.0,5.0,1.5
146,KIM,Kimco Realty Corporation (HC),Real Estate,REIT - Retail,15112885248.0,60.02,C+,71.17,26.42,15.6,5.5,12.5,9,,25.602274,1.4710108,6.909904,17.586,0.0576649248438732,0.05806,0.023740001,0.36565,0.27759,0.0739671581633505,3.0,Yearly,0.049,-0.058,0.84993,871483392.0,1179106048.0,0.8928571428571429,0.7666666666666667,0.5806451612903226,0.6451612903225806,0.7419354838709677,0.35714285714285715,0.3870967741935484,0.6774193548387096,0.6451612903225806,OK,,84.993,4.5,0.0,1.0,5.0,1.5
147,MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges,40193650688.0,59.99,C,70.97,2.56,29.06,14.3,14.06,24,,24.574894,-14.944856,12.056556,23.638,0.0297237473966674,,0.21134001,0.56298,0.40735,0.1170782375160075,3.0,Yearly,0.122,0.196,,1194705920.0,1628146048.0,,0.046875,0.0625,0.02702702702702703,0.175,,0.984375,0.953125,0.953125,PARTIAL,,,6.3,5.0,3.0,0.0,1.5
148,PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,22336430080.0,59.84,C,70.78,25.65,16.99,2.7,14.5,14,,10.448327,1.6910142,1.3613901,8.397,0.048284927006563,0.14901,0.092080005,0.15685001,0.1162,0.0265538662962443,3.0,Yearly,-0.096,-0.182,0.19065,1078512896.0,1626317952.0,0.75,0.8545454545454545,0.5636363636363636,0.8,0.5370370370370371,0.38636363636363635,0.6,0.6363636363636364,0.6181818181818182,OK,,19.065,2.7,0.0,0.0,7.0,1.5
149,PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,45177421824.0,59.83,C,70.58,25.27,16.56,5.5,12.5,25,,9.059308,2.2793894,1.3237642,7.404,0.0979056531652336,0.24497,0.046230003,0.16966,0.14364,0.0642694523281814,3.0,Yearly,0.048,-0.031,0.7175100000000001,4423124992.0,7474999808.0,0.47619047619047616,0.875,0.890625,0.8108108108108109,0.725,0.7936507936507936,0.6875,0.125,0.234375,OK,,71.751,4.5,0.0,1.0,5.0,1.5
150,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,131076800512.0,59.74,C,70.38,12.48,19.45,15.3,12.5,10,,39.600586,2.3444319,13.572576,24.58,0.0412501767122779,0.07749,0.02516,0.43030998,0.43575,0.1374110443739591,3.0,Yearly,0.123,0.853,0.63823,5406941184.0,5240974848.0,0.5,0.36666666666666664,0.03225806451612903,0.1935483870967742,0.4838709677419355,0.5357142857142857,0.45161290322580644,0.7419354838709677,0.9354838709677419,OK,,63.823,6.3,6.0,3.0,5.0,1.5
151,RF,Regions Financial Corporation,Financial Services,Banks - Regional,24279992320.0,59.73,C,70.18,25.91,13.62,6.7,13.5,26,,10.01613,1.3910581,3.3545167,,,0.118669994,0.01393,0.39314997,0.30837,0.0165201840386388,3.0,Yearly,0.034,0.085,,,1778000000.0,0.7936507936507936,0.78125,0.453125,,,0.2698412698412698,0.3125,0.671875,0.78125,PARTIAL,,,2.7,3.0,1.0,0.0,1.5
152,CNC,Centene Corporation,Healthcare,Healthcare Plans,32164016128.0,59.72,C,69.98,32.32,4.46,10.43,12.5,23,,12.175191,1.4255687,0.1783877,4.626,0.2997021474444648,-0.20358999,0.02479,0.0376,-0.02829,0.1045266440296945,3.0,Yearly,0.046,,0.7108199999999999,9639624704.0,9749000192.0,0.9272727272727272,0.7627118644067796,0.9833333333333333,1.0,1.0,0.05454545454545454,0.08333333333333333,0.13333333333333333,0.1,OK,,71.082,6.3,0.0,1.0,5.0,1.5
153,CCL,Carnival Corporation Ltd.,Consumer Cyclical,Travel Services,29913137152.0,59.65,C,69.78,27.34,13.81,11.0,7.5,15,,8.386163,2.3106222,1.095278,7.376,0.0634963483217609,0.26689,0.05367,0.12787,0.11237001,0.2981448600373693,3.0,Yearly,0.053,-0.065,2.01556,1899374976.0,6793999872.0,0.6590909090909091,0.9090909090909091,0.6727272727272727,0.8909090909090909,0.7222222222222222,0.4772727272727273,0.2909090909090909,0.38181818181818183,0.5818181818181818,OK,,201.556,9.0,0.0,2.0,0.0,1.5
154,PFE,"Pfizer, Inc.",Healthcare,Drug Manufacturers - General,157652975616.0,59.01,C,69.38,30.56,14.52,1.43,12.5,24,,9.547808,1.8504148,2.4750845,8.263,0.079196886599918,0.05014,0.05784,0.27877,0.06804,-0.1479760515726192,3.0,Yearly,0.026,,0.74253,12485624832.0,13400999936.0,0.8363636363636363,0.9491525423728814,0.6166666666666667,0.9322033898305084,0.8833333333333333,0.21818181818181817,0.5166666666666667,0.75,0.36666666666666664,OK,,74.253,0.0,0.0,1.0,5.0,1.5
154,CPAY,"Corpay, Inc.",Technology,Software - Infrastructure,26116763648.0,59.01,C,69.38,24.33,18.68,8.5,7.5,38,,12.648173,7.3731627,5.2020226,12.163,0.0745182633740699,0.29215,0.06316,0.4692,0.22723,0.097332408585459,3.0,Yearly,0.215,-0.07,2.75291,1946175872.0,1847283968.0,0.5,0.7948717948717948,0.5063291139240507,0.7948717948717948,0.8481012658227848,0.5466666666666666,0.31645569620253167,0.9240506329113924,0.6329113924050633,OK,,275.291,4.5,0.0,4.0,0.0,1.5
154,VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Biotechnology,128762519552.0,59.01,C,69.38,5.98,26.24,12.3,14.5,24,,25.249094,6.3605313,10.229639,24.109,0.0204087930644968,0.23542999,0.11926,0.38055,0.34997,0.1035218340064798,3.0,Yearly,0.125,0.08,0.0976699999999999,2627887616.0,4292900096.0,0.2909090909090909,0.15254237288135594,0.06666666666666667,0.11864406779661017,0.11666666666666667,0.7636363636363637,0.8666666666666667,0.9333333333333333,1.0,OK,,9.767,6.3,3.0,3.0,7.0,1.5
157,UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,338303483904.0,58.97,C,68.99,20.2,12.97,13.3,12.5,26,,16.669476,3.4647596,0.75090784,14.53,0.0717469728656052,0.14152999,0.04871,0.071329996,0.03135,0.1135216144319346,3.0,Yearly,0.004,0.615,0.69211,24272250880.0,27017000960.0,0.509090909090909,0.4406779661016949,0.8166666666666667,0.4915254237288136,0.8666666666666667,0.5636363636363636,0.38333333333333336,0.21666666666666667,0.2833333333333333,OK,,69.211,6.3,6.0,1.0,5.0,1.5
158,TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,22930042880.0,58.9,C,68.79,14.4,27.71,9.29,7.5,16,,12.92203,33.29473,2.8647513,12.718,0.0610520006144881,1.97135,0.17543,0.19823,0.19086,0.0631511322363325,3.0,Yearly,0.089,,5.71608,1399924992.0,1978499968.0,0.045454545454545456,0.6727272727272727,0.2727272727272727,0.45454545454545453,0.6851851851851852,1.0,0.9272727272727272,0.8181818181818182,0.8727272727272727,OK,,571.608,4.5,0.0,2.0,0.0,1.5
159,SW,Smurfit WestRock plc,Consumer Cyclical,Packaging & Containers,23252101120.0,58.84,C,68.59,26.55,5.5,14.29,12.5,17,,12.996151,1.2874652,0.74226207,8.027,0.0522533450946905,0.02715,0.02621,0.05466,0.01587,0.3215380139788915,3.0,Yearly,0.011,,0.78427,1215000064.0,3296999936.0,0.8636363636363636,0.6545454545454545,0.8,0.8545454545454545,0.5740740740740741,0.11363636363636363,0.12727272727272726,0.12727272727272726,0.14545454545454545,OK,,78.427,9.0,0.0,1.0,5.0,1.5
160,QRVO,"Qorvo, Inc.",Technology,Semiconductors,10337386496.0,58.77,C,68.39,26.76,9.81,8.7,13.5,39,,14.820923,2.9774368,2.8364084,11.923,0.0460601928915244,0.115559995,0.06706,0.1578,0.10953,0.0100880270152061,3.0,Yearly,-0.042,2.556,0.44619,476142016.0,765179008.0,0.8378378378378378,0.6923076923076923,0.7848101265822784,0.8461538461538461,0.620253164556962,0.22666666666666666,0.3670886075949367,0.26582278481012656,0.27848101265822783,OK,,44.619,2.7,6.0,0.0,6.0,1.5
161,DXCM,"DexCom, Inc.",Healthcare,Medical Devices,33717184512.0,58.73,C,68.19,5.56,24.03,16.65,12.5,27,,28.600603,12.863518,6.785234,23.638,0.0302861140625951,0.38491002,0.103310004,0.24327,0.20118,0.1701360960301399,3.0,Yearly,0.131,0.436,0.5334599999999999,1021162496.0,1748700032.0,0.12727272727272726,0.0847457627118644,0.18333333333333332,0.1694915254237288,0.2833333333333333,0.8727272727272727,0.7666666666666667,0.6666666666666666,0.8166666666666667,OK,,53.346,7.65,6.0,3.0,5.0,1.5
162,RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,31691591680.0,58.72,C,67.99,18.31,13.28,14.0,13.12,27,,11.604327,2.492511,2.079501,,,0.18416001,0.02576,0.19301,0.15131,0.0845336391548927,3.0,Yearly,0.151,0.42,0.47594,,1639000064.0,0.42857142857142855,0.5625,0.734375,,,0.6190476190476191,0.5,0.234375,0.265625,PARTIAL,,47.594,4.5,6.0,3.5,6.0,1.5
163,FCX,"Freeport-McMoRan, Inc.",Basic Materials,Copper,102732693504.0,58.65,C,67.79,12.64,23.82,8.7,13.5,6,,17.270016,5.1089053,3.97142,12.678,0.0210181379106538,0.14755,0.07585,0.33404,0.113850005,0.0439166661100747,3.0,Yearly,-0.073,0.281,0.32149,2159249920.0,5900000256.0,0.18181818181818182,0.4090909090909091,0.2727272727272727,0.5,0.45454545454545453,0.6818181818181818,0.8181818181818182,0.9090909090909091,0.7272727272727273,OK,,32.149,2.7,6.0,0.0,6.0,1.5
164,CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,6169887232.0,58.64,C,67.59,30.93,12.28,6.43,9.0,3,,11.271887,1.6015172,0.6331986,8.142,0.1211326800470119,0.1005,0.04952,0.10342,0.04085,0.0619202713980322,3.0,Yearly,-0.079,,1.71728,747374976.0,1039000000.0,0.8235294117647058,0.8611111111111112,0.8055555555555556,0.9444444444444444,0.9722222222222222,0.35294117647058826,0.3055555555555556,0.3888888888888889,0.4722222222222222,OK,,171.728,4.5,0.0,0.0,1.5,1.5
165,HUM,Humana Inc.,Healthcare,Healthcare Plans,46377414656.0,58.63,C,67.4,21.32,8.51,16.3,12.5,28,,23.311161,2.4138598,0.31835344,10.377,0.0418522668932104,0.06893,0.03896,0.034649998,0.00878,0.1176727344769554,3.0,Yearly,0.262,0.271,0.76485,1940999936.0,2539000064.0,0.7272727272727273,0.22033898305084745,0.8833333333333333,0.7796610169491526,0.5666666666666667,0.3090909090909091,0.26666666666666666,0.11666666666666667,0.18333333333333332,OK,,76.485,6.3,6.0,4.0,5.0,1.5
166,WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,260426825728.0,58.58,C,67.2,21.55,12.83,10.7,13.5,28,,10.898562,1.6189796,3.13669,,,0.12575,0.0107700005,0.37387002,0.27232,0.0401869216936836,3.0,Yearly,0.095,0.25,,,19170000896.0,0.6507936507936508,0.609375,0.515625,,,0.36507936507936506,0.1953125,0.609375,0.671875,PARTIAL,,,2.7,6.0,2.0,0.0,1.5
167,ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,140921503744.0,58.55,C,67.0,3.37,23.96,17.15,14.06,29,,32.529274,7.661576,12.771108,32.02,0.0185578490898792,0.17423001,0.10512,0.33603,0.28445998,0.1738671679306886,3.0,Yearly,0.185,0.265,,2615200000.0,3706400000.0,0.21818181818181817,0.03389830508474576,0.05,0.03389830508474576,0.08333333333333333,0.6545454545454545,0.8,0.85,0.9666666666666667,OK,,,7.65,6.0,3.5,0.0,1.5
168,CMCSA,Comcast Corporation,Communication Services,Telecom Services,80696000512.0,58.53,C,66.8,33.85,11.48,2.7,10.5,10,,6.3516006,0.89842355,0.6460642,4.802,0.1573513494527127,0.114879996,0.043080002,0.17233999,0.08966,0.0062201342379191,3.0,Yearly,-0.012,-0.668,1.00474,12697624576.0,32516999168.0,1.0,0.95,0.95,1.0,0.9,0.3684210526315789,0.25,0.35,0.4,OK,,100.474,2.7,0.0,0.0,3.0,1.5
169,LYB,LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,20005740544.0,58.36,C,66.6,26.36,12.0,9.5,10.5,7,,9.618745,1.874565,0.64137405,8.915,0.0613823815868837,-0.02269,0.04112,0.17924999,-0.01132,-0.1576609855898256,3.0,Yearly,0.198,3.96,1.3275899999999998,1228000000.0,2972999936.0,0.6363636363636364,0.8636363636363636,0.8181818181818182,0.8181818181818182,0.6818181818181818,0.2727272727272727,0.4090909090909091,0.5,0.22727272727272727,OK,,132.759,0.0,6.0,3.5,3.0,1.5
170,HSY,The Hershey Company,Consumer Defensive,Confectioners,34115166208.0,58.24,C,66.4,12.32,24.72,10.7,10.5,4,,17.205736,7.4767714,2.8046212,14.421,0.0511102991956438,0.32808998,0.09922,0.23119,0.12242,0.0391796567007396,3.0,Yearly,0.066,6.31,1.29821,1743636352.0,2656591104.0,0.3235294117647059,0.3055555555555556,0.25,0.3611111111111111,0.5,0.7941176470588235,0.8333333333333334,0.8333333333333334,0.7777777777777778,OK,,129.821,2.7,6.0,2.0,3.0,1.5
171,AMT,American Tower Corporation (REI,Real Estate,REIT - Specialty,81067728896.0,58.19,C,66.2,14.64,26.35,9.7,7.5,11,,24.81869,21.793812,7.409197,18.57,0.0360194196108049,0.33914003,0.04893,0.45411,0.31083,0.0334029599844374,3.0,Yearly,0.047,1.385,4.38721,2920012544.0,5774900224.0,0.03571428571428571,0.8333333333333334,0.45161290322580644,0.5161290322580645,0.3548387096774194,0.9642857142857143,0.9032258064516129,0.7741935483870968,0.7419354838709677,OK,,438.721,2.7,6.0,1.0,0.0,1.5
172,AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,48118771712.0,58.04,C,66.0,14.56,19.48,11.5,12.5,29,,10.535054,7.5628705,2.4254634,,0.0603324833263773,0.63432,0.022750001,0.30719998,0.199,0.0903044521864493,3.0,Yearly,0.116,0.117,0.67578,2903124992.0,8217999872.0,0.07936507936507936,0.671875,0.6875,,0.5,0.9682539682539683,0.4375,0.453125,0.390625,OK,,67.578,4.5,4.0,3.0,5.0,1.5
173,PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,23234795520.0,58.02,C,65.81,21.09,19.73,4.7,12.5,8,,12.064909,2.7519746,1.4149439,10.839,0.0475418440006998,0.19297001,0.060489997,0.14016,0.09573,0.0055411614505045,3.0,Yearly,0.072,-0.015,0.86938,1104625024.0,2164000000.0,0.45454545454545453,0.6818181818181818,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.6363636363636364,0.36363636363636365,0.6363636363636364,OK,,86.938,2.7,0.0,2.0,5.0,1.5
174,STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,33719367680.0,58.0,C,65.61,15.73,18.77,10.0,13.5,9,,12.024054,3.5867722,1.6417497,14.017,0.0069453036670941,0.17568001,0.0787,0.114989996,0.07825,-0.06533213396467,3.0,Yearly,0.334,0.836,0.46924,234191248.0,1571571968.0,0.36363636363636365,0.7272727272727273,0.6363636363636364,0.4090909090909091,0.18181818181818182,0.7272727272727273,0.8636363636363636,0.18181818181818182,0.5454545454545454,OK,,46.924,0.0,6.0,4.0,6.0,1.5
175,CVX,Chevron Corporation,Energy,Oil & Gas Integrated,410975502336.0,57.92,C,65.41,20.11,13.32,10.0,14.5,9,,15.447548,2.1643593,1.9627837,8.788,0.0533705780595834,0.12231,0.05861,0.21866,0.09834,-0.0785287489536495,3.0,Yearly,0.535,3.219,0.18959,21934000128.0,45320998912.0,0.7894736842105263,0.3157894736842105,0.631578947368421,0.5789473684210527,0.5263157894736842,0.3157894736842105,0.42105263157894735,0.47368421052631576,0.47368421052631576,OK,,18.959,0.0,6.0,4.0,7.0,1.5
176,AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,352809615360.0,57.89,C,65.21,8.22,23.47,12.7,13.5,40,,24.089682,13.767613,11.441113,34.557,0.0087168120428405,0.41068,0.15482001,0.33736,0.30052,0.0323347045688675,3.0,Yearly,0.248,0.428,0.28666,3075375104.0,8396000256.0,0.2702702702702703,0.2564102564102564,0.25316455696202533,0.20512820512820512,0.17721518987341772,0.7066666666666667,0.8481012658227848,0.7468354430379747,0.810126582278481,OK,,28.666,2.7,6.0,4.0,6.0,1.5
177,HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,28102780928.0,57.88,C,65.01,22.32,14.37,8.7,12.5,10,,11.590966,2.5482917,1.2561026,8.268,0.0730265801543951,0.14917,0.07258,0.12793,0.0716,0.0300761574836285,3.0,Yearly,0.037,0.161,0.7418600000000001,2052249984.0,2750000128.0,0.5263157894736842,0.631578947368421,0.8421052631578947,0.631578947368421,0.7368421052631579,0.5263157894736842,0.6842105263157895,0.21052631578947367,0.21052631578947367,OK,,74.186,2.7,5.0,1.0,5.0,1.5
178,EQT,EQT Corporation,Energy,Oil & Gas E&P,31275802624.0,57.87,C,64.81,27.37,16.0,0.0,14.5,11,,12.840036,1.238206,3.3651898,5.779,0.0786839578694484,0.11078,0.06629,0.23372999,0.29176,-0.11718245847505,3.0,Yearly,-0.039,-0.74,0.1959499999999999,2460903936.0,6246145024.0,1.0,0.5789473684210527,0.21052631578947367,0.8421052631578947,0.8947368421052632,0.21052631578947367,0.631578947368421,0.5263157894736842,0.9473684210526315,OK,,19.595,0.0,0.0,0.0,7.0,1.5
179,VLTO,Veralto Corp,Industrials,Pollution & Treatment Controls,23036033024.0,57.85,C,64.61,15.6,23.05,8.7,10.5,18,,19.809307,7.4507174,4.044247,17.634,0.0350374993454428,0.34312,0.10307,0.21370001,0.17346,0.0415741282156441,3.0,Yearly,0.075,0.101,1.15978,807124992.0,1103000064.0,0.34328358208955223,0.49295774647887325,0.3380281690140845,0.45714285714285713,0.5915492957746479,0.75,0.8028169014084507,0.6901408450704225,0.7746478873239436,OK,,115.978,2.7,4.0,2.0,3.0,1.5
180,AAPL,Apple Inc.,Technology,Consumer Electronics,4905541566464.0,57.83,C,64.41,6.89,26.24,12.2,12.5,41,,35.05517,45.669838,10.508355,29.337,0.0219592218303529,1.4875101,0.27082002,0.32623002,0.27618998,0.0181253574347939,3.0,Yearly,0.164,0.287,0.78445,107721875456.0,146723995648.0,0.06756756756756757,0.10256410256410256,0.27848101265822783,0.2948717948717949,0.3670886075949367,0.9733333333333334,0.9367088607594937,0.7088607594936709,0.7468354430379747,OK,,78.445,2.7,6.0,3.5,5.0,1.5
181,FOXA,Fox Corporation,Communication Services,Entertainment,27176863744.0,57.81,C,64.21,19.09,18.02,8.2,12.5,11,,11.044809,2.3256233,1.5868775,7.881,0.020435580103411,0.14291,0.095010005,0.25214002,0.09839,0.0472016245514863,3.0,Yearly,0.281,0.031,0.6406000000000001,555374976.0,1970000000.0,0.47368421052631576,0.65,0.65,0.75,0.2,0.4473684210526316,0.725,0.625,0.525,OK,,64.06,2.7,1.5,4.0,5.0,1.5
182,V,Visa Inc.,Financial Services,Credit Services,691411156992.0,57.74,C,64.02,2.7,29.24,13.3,12.5,30,,24.545631,19.517223,15.54152,22.11,0.0295106617266173,0.6119,0.1911,0.66130996,0.50782,0.1092124213025429,3.0,Yearly,0.144,0.102,0.67821,20404000768.0,22580000768.0,0.047619047619047616,0.078125,0.015625,0.08108108108108109,0.15,0.9523809523809523,0.96875,1.0,0.984375,OK,,67.821,6.3,4.0,3.0,5.0,1.5
183,LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,46049013760.0,57.73,C,63.72,24.11,8.62,12.5,12.5,19,,18.264566,2.3153844,2.0080678,13.873,0.0349410292343251,0.0934,0.04384,0.12566,0.08172,0.0861917870999835,3.0,Yearly,0.084,0.283,0.52753,1608999936.0,3292000000.0,0.8656716417910447,0.5633802816901409,0.704225352112676,0.6714285714285714,0.5774647887323944,0.1323529411764706,0.22535211267605634,0.3380281690140845,0.3380281690140845,OK,,52.753,4.5,6.0,2.0,5.0,1.5
183,RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,19966009344.0,57.73,C,63.72,14.05,20.68,12.5,10.5,18,,16.022392,7.3383846,2.3896506,13.199,0.0440792885967708,0.37537,0.11005,0.18395,0.117639996,0.0798855517050549,3.0,Yearly,0.14,0.216,1.10373,880087488.0,1317400064.0,0.3409090909090909,0.41818181818181815,0.32727272727272727,0.4,0.5185185185185185,0.6590909090909091,0.6545454545454545,0.7090909090909091,0.6363636363636364,OK,,110.373,4.5,5.0,3.0,3.0,1.5
