Fundamental Rank,Ticker,Short Name,Sector,Industry,Market Cap,Fundamental Score,Fundamental Grade,Fundamental Percentile,Value Score,Quality Score,Growth Score,Stability Score,Sector Fundamental Rank,Quality Value Signal,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Data Quality,Failed Reason,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw,Technical Data Quality,Price,Daily Return,MA50,MA200,Price vs MA50,Price vs MA200,RSI14,Stoch K,Stoch D,Stoch Bullish Cross,Stoch Bearish Cross,Momentum 3M,Momentum 6M,52W High,52W Drawdown,Volume,Volume 20D Avg,Volume Ratio,Trend State,RSI State,Stochastic State,Drawdown State,Trend Score,Momentum Score,RSI Score,Stochastic Score,Volume Score,Technical Score,Technical Grade,Technical State,Technical Failed Reason,Technical Rank
11,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,19325878272.0,75.55,B+,98.01,24.0,28.55,9.5,13.5,2,,11.949198,3.3678825,2.4972062,6.101,0.0660642654388338,0.29867,0.12934,0.49325,0.27122,-0.1412477014500929,3.0,Yearly,0.176,0.996,0.4050399999999999,1276749952.0,2976999936.0,0.4090909090909091,0.7727272727272727,0.4545454545454545,1.0,0.7272727272727273,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9090909090909092,OK,,40.504,0.0,6.0,3.5,6.0,1.5,OK,123.2699966430664,-0.034690684503080216,125.08775772094727,109.93520961761475,-0.014531886341235922,0.12129678082057382,42.69056267424299,5.4498576304322155,22.107261661451954,False,False,0.19599550033594992,-0.003915169900877591,141.66000366210938,-0.12981791997483794,3215800.0,2669335.0,1.2047195275227724,UPTREND,BEARISH,BEARISH,CORRECTION,22.0,13.0,12.0,7.0,6.0,66.67,B,UPTREND,,210
12,IT,"Gartner, Inc.",Technology,Information Technology Services,11731816448.0,75.53,B+,97.81,31.14,19.83,10.5,14.06,3,,11.356655,-71.50885,1.8150518,9.807,0.0897178223564378,1.13581,0.1017,0.22623,0.11996,0.0586658790595906,3.0,Yearly,-0.006,0.331,,1052553024.0,1382615040.0,,0.8461538461538461,0.8734177215189873,0.9230769230769232,0.9113924050632912,0.9066666666666666,0.5949367088607594,0.4683544303797468,0.3291139240506329,OK,,,4.5,6.0,0.0,0.0,1.5,OK,183.32000732421875,-0.013241422495650634,173.70120056152345,175.2577499771118,0.05537559171497142,0.046002287192206115,49.602848854127046,46.821780486415676,53.07909448287001,False,False,0.45804503642454764,0.1357412995787739,265.8500061035156,-0.3104382053207916,715800.0,1157845.0,0.6182174643410819,NEUTRAL,NEUTRAL,BEARISH,DEEP_DRAWDOWN,20.0,18.0,12.0,7.0,4.0,67.78,B,UPTREND,,191
13,FICO,Fair Isaac Corporation,Technology,Software - Application,20510842880.0,75.2,B+,97.61,16.4,28.44,16.3,14.06,4,,17.880419,-5.005983,8.569125,20.469,0.0377562983896252,,0.39981,0.53787,0.3405,0.1306838755794808,3.0,Yearly,0.257,0.412,,774413504.0,1001548992.0,,0.4615384615384615,0.3291139240506329,0.4615384615384615,0.5569620253164557,,0.9746835443037974,0.9493670886075948,0.8734177215189873,PARTIAL,,,6.3,6.0,4.0,0.0,1.5,OK,924.52001953125,-0.0264931064554087,1112.90439453125,1264.595396118164,-0.16927273890345873,-0.26892030259703503,34.10007822479261,14.866094121439405,22.125238792485494,False,False,-0.15247738898774355,-0.1801138472760324,1998.010009765625,-0.5372795856815051,487400.0,389425.0,1.2515888810425628,STRONG_DOWNTREND,BEARISH,BEARISH,DEEP_CRASH,0.0,0.0,10.0,7.0,6.0,25.56,F,STRONG_DOWNTREND,,478
14,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,76821012480.0,74.5,B,97.42,25.89,25.11,10.0,13.5,2,,9.742999,2.37862,2.8749304,5.45,0.0583011088166277,0.22507,0.11017,0.40717998,0.25733,-0.0851440310887835,3.0,Yearly,0.587,1.094,0.25891,4478750208.0,13358000128.0,0.631578947368421,0.9473684210526316,0.3157894736842105,0.9473684210526316,0.5789473684210527,0.7368421052631579,0.9473684210526316,0.7894736842105263,0.8947368421052632,OK,,25.891,0.0,6.0,4.0,6.0,1.5,OK,141.3800048828125,-0.01976004249567065,144.3042428588867,129.3588869857788,-0.020264393604377817,0.09292842708483762,42.78624196708782,6.579010477026501,14.367392214145012,False,False,0.07226717963091844,0.03463647225665256,154.16000366210938,-0.08290087231256371,2744300.0,3345550.0,0.8202836603846901,UPTREND,BEARISH,OVERSOLD,NORMAL,22.0,14.0,12.0,7.0,6.0,67.78,B,UPTREND,,191
15,MU,"Micron Technology, Inc.",Technology,Semiconductors,1147237564416.0,74.44,B,97.22,17.27,28.17,14.5,14.5,5,,6.489501,11.385978,12.708394,16.528,0.0066590390804444,0.66638,0.3487,0.80370003,0.55906,0.0671348972693626,3.0,Yearly,3.457,13.685,0.0633,7639499776.0,51432001536.0,0.3378378378378378,0.9871794871794872,0.2151898734177215,0.6025641025641025,0.0886075949367088,0.8533333333333334,0.9620253164556962,1.0,0.9746835443037974,OK,,6.33,4.5,6.0,4.0,7.0,1.5,OK,1043.9599609375,0.027721966413599253,928.5502014160156,644.0407718658447,0.12429027460818753,0.6209532168484504,61.24409971325163,87.31853268315635,73.95595603581991,False,False,-0.13807350642238103,1.4699909123978547,1254.8069810301963,-0.16803143693031652,28174400.0,25153520.0,1.120097704019159,STRONG_UPTREND,BULLISH,BULLISH,CORRECTION,30.0,10.0,15.0,10.0,6.0,78.89,B+,STRONG_UPTREND,,99
16,MAS,Masco Corporation,Industrials,Building Products & Equipment,13420575744.0,74.1,B,97.02,28.98,26.06,5.0,14.06,1,,14.619016,-36.769314,1.7612305,11.016,0.0668469825075188,58.625,0.15857,0.23645,0.11614,-0.0449216892403462,3.0,Yearly,-0.029,0.245,,897124992.0,1291000064.0,,0.8028169014084507,0.7183098591549296,0.8285714285714286,0.9154929577464788,1.0,0.9295774647887324,0.7887323943661971,0.5070422535211268,OK,,,0.0,5.0,0.0,0.0,1.5,OK,67.73999786376953,-0.004701729449060443,73.6949154663086,69.37451866149902,-0.0808049994339366,-0.02356082361745604,36.38297639307157,9.045985968425821,12.860698711254699,False,False,-0.07533214630985974,0.16184300179625488,83.27480500588742,-0.18654870631062537,1798300.0,2278350.0,0.7892992735971207,DOWNTREND,BEARISH,OVERSOLD,CORRECTION,10.0,11.0,10.0,7.0,4.0,46.67,C,DOWNTREND,,318
17,NVDA,NVIDIA Corporation,Technology,Semiconductors,5367153557504.0,73.6,B,96.82,10.99,29.11,19.0,14.5,6,,14.173006,23.438786,17.715132,26.498,0.0077899531839449,1.17211,0.53572,0.66236997,0.63663,1.0004509499443963,3.0,Yearly,1.059,1.278,0.16971,41809874944.0,134359998464.0,0.1621621621621621,0.717948717948718,0.1012658227848101,0.3205128205128205,0.1265822784810126,0.9333333333333332,1.0,0.9746835443037974,0.9873417721518988,OK,,16.971,9.0,6.0,4.0,7.0,1.5,OK,227.3800048828125,0.022990059441793553,214.40009399414063,198.25313751220702,0.06054060260359129,0.14691756073122453,58.389393392802745,72.16166982396108,55.01756881205182,False,False,0.09098704264107504,0.3196280105257985,236.00055597235212,-0.03652767280154001,109806100.0,135247230.0,0.8118916742324408,STRONG_UPTREND,BULLISH,BULLISH,NORMAL,30.0,18.0,15.0,10.0,6.0,87.78,A,STRONG_UPTREND,,17
18,WDC,Western Digital Corporation,Technology,Computer Hardware,159128338432.0,73.54,B,96.62,11.95,28.09,19.0,14.5,7,,13.901307,21.102556,12.317389,31.735,0.0142573604573235,1.30853,0.20758,0.43608,0.72947,0.2735046294980865,3.0,Yearly,0.438,9.841,0.13436,2268750080.0,3928999936.0,0.1756756756756756,0.7564102564102564,0.240506329113924,0.2564102564102564,0.2278481012658227,0.96,0.8987341772151899,0.8860759493670886,1.0,OK,,13.436,9.0,6.0,4.0,7.0,1.5,OK,448.1700134277344,0.015429645419140936,478.8945538330078,387.1111161804199,-0.06415721406593233,0.15772964065143746,47.60904358016327,46.45243926528504,34.71766950719248,False,False,-0.38806763908244035,0.5299581183610267,799.6132774415504,-0.4395165437201055,7636000.0,6373625.0,1.198062327168605,UPTREND,NEUTRAL,BULLISH,DEEP_CRASH,22.0,10.0,12.0,10.0,6.0,66.67,B,UPTREND,,210
19,DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,10680742912.0,73.27,B,96.42,25.63,23.34,9.8,14.5,2,,9.42032,4.659024,1.9323657,7.211,0.0815879905714184,0.42558,0.20319,0.15233,0.18361,0.1469097911350663,3.0,Yearly,0.057,0.011,0.20521,871420352.0,1193713024.0,0.5,0.8909090909090909,0.4363636363636363,0.9272727272727272,0.7962962962962963,0.7045454545454546,0.9454545454545454,0.6181818181818182,0.8363636363636363,OK,,20.521,6.3,1.5,2.0,7.0,1.5,OK,80.2300033569336,0.022950440453320065,92.46760025024415,102.23825004577637,-0.13234470084864391,-0.21526431329750617,38.400091978946605,29.916332016012156,20.211231958874667,True,False,-0.24003027764650997,-0.20113508799024826,122.29000091552734,-0.3439365217410292,3807500.0,3376185.0,1.127752181826529,STRONG_DOWNTREND,BEARISH,BULLISH,DEEP_DRAWDOWN,0.0,0.0,10.0,15.0,6.0,34.44,F,RECOVERY,,427
20,MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,9916603392.0,72.77,B,96.22,23.31,26.7,8.7,14.06,1,,9.437384,-41.901066,2.8257906,10.935,0.0938490694052353,,0.17361,0.28771,0.20169,0.0302622369907936,3.0,Yearly,-0.012,0.504,,930664000.0,1207619968.0,,0.8,0.35,0.55,0.8,,1.0,0.8,0.8,PARTIAL,,,2.7,6.0,0.0,0.0,1.5,OK,43.15999984741211,-0.0009259471023357335,40.11700035095215,34.94642230987549,0.07585311638056558,0.23503343102494223,59.703945297999084,63.21240942566085,67.7029201206472,False,False,0.23128178016364953,0.4057331085893505,44.935001373291016,-0.03950153492003572,4370600.0,3480100.0,1.2558834516249533,STRONG_UPTREND,BULLISH,BEARISH,NORMAL,30.0,20.0,15.0,7.0,6.0,86.67,A,STRONG_UPTREND,,28
21,UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,10413493248.0,72.36,B,96.02,31.82,17.54,10.5,12.5,2,,7.362268,1.3859127,0.574871,5.808,0.0478530095648456,0.20948,0.08321,0.1114,0.08424,0.0902565649982611,3.0,Yearly,0.083,0.101,0.6873999999999999,498316992.0,1800301952.0,0.9636363636363636,0.9830508474576272,0.85,0.9830508474576272,0.65,0.7090909090909091,0.6666666666666666,0.2833333333333333,0.45,OK,,68.74,4.5,4.0,2.0,5.0,1.5,OK,174.74000549316406,-0.01103626080309128,167.5868569946289,182.5872417449951,0.04268323081424219,-0.042978009727485,53.027975780611015,50.51675775554047,66.64641438820804,False,False,0.226482310632941,-0.05722318607585408,245.2618562472139,-0.287536968989449,924600.0,733680.0,1.2602224403009485,DOWNTREND,NEUTRAL,BEARISH,MAJOR_DRAWDOWN,8.0,13.0,15.0,7.0,6.0,54.44,C,DOWNTREND,,264
22,CI,The Cigna Group,Healthcare,Healthcare Plans,72740118528.0,71.66,B,95.83,32.6,12.91,13.65,12.5,3,,8.229224,1.7032229,0.25759473,7.654,0.1097073436982123,0.16758,0.04462,0.03985,0.022720002,0.1514950529756025,3.0,Yearly,0.067,0.102,0.7429000000000001,7980125184.0,10277000192.0,0.8727272727272727,0.9661016949152542,0.9166666666666666,0.9491525423728814,0.9666666666666668,0.6363636363636364,0.35,0.1666666666666666,0.2333333333333333,OK,,74.29,7.65,4.0,2.0,5.0,1.5,OK,274.4700012207031,-0.0029424497318570886,281.30670471191405,276.9178806304932,-0.024303379111466183,-0.008839730407500856,44.24634858469754,11.451635397097549,15.64517584518075,False,False,-0.02157556238964098,0.05613111111893976,308.47857280319613,-0.11024613889208401,1394900.0,1471305.0,0.9480699107255124,DOWNTREND,BEARISH,OVERSOLD,CORRECTION,10.0,9.0,12.0,7.0,6.0,48.89,C,DOWNTREND,,304
23,HIG,"The Hartford Insurance Group, I",Financial Services,Insurance - Diversified,35725307904.0,71.19,B,95.63,27.89,16.31,12.5,14.5,3,,9.64247,1.8562722,1.2186699,6.526,0.1541624230867258,0.22061001,0.038510002,0.17615,0.1489,0.0870319652978497,3.0,Yearly,0.081,0.361,0.2232999999999999,5507500032.0,5880000000.0,0.6031746031746031,0.84375,0.90625,0.8918918918918919,0.875,0.7619047619047619,0.65625,0.15625,0.25,OK,,22.33,4.5,6.0,2.0,7.0,1.5,OK,130.72999572753906,-0.008795235935078916,138.36056671142578,135.09451377868652,-0.05514989686188232,-0.032307145042895447,33.58902120862609,0.10314245942013467,4.320788768933125,False,False,0.013926289307521156,-0.005457173993897779,145.43204633254254,-0.10109223500428521,1665600.0,1518150.0,1.09712479004051,DOWNTREND,BEARISH,OVERSOLD,CORRECTION,10.0,9.0,10.0,7.0,6.0,46.67,C,DOWNTREND,,318
24,DVA,DaVita Inc.,Healthcare,Medical Care Facilities,11801054208.0,71.05,B,95.43,30.61,20.44,12.5,7.5,4,,10.658317,-15.369054,0.84235203,9.303,0.0883361785842243,0.88475,0.07515,0.16061,0.060489997,0.0552643671356829,3.0,Yearly,0.052,0.558,12.419860000000002,1042460032.0,2193155072.0,,0.8813559322033898,0.8,0.864406779661017,0.9166666666666666,0.9454545454545454,0.6166666666666667,0.4666666666666667,0.35,OK,,1241.986,4.5,6.0,2.0,0.0,1.5,OK,182.33999633789062,-0.008267183005629564,199.5670007324219,167.39479995727538,-0.08632190858863042,0.08928112691929346,44.73363909694649,33.875717607048536,37.606822815954004,False,False,-0.13038915153037622,0.22121759640599348,247.49000549316406,-0.2632429904611763,565000.0,739075.0,0.764469099888374,UPTREND,BEARISH,BEARISH,MAJOR_DRAWDOWN,22.0,8.0,12.0,7.0,4.0,58.89,C+,UPTREND,,257
25,TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,22218979328.0,71.02,B,95.23,24.58,20.24,11.7,14.5,4,,10.091841,2.0194266,2.9266305,6.952,0.091089352851123,0.19399999,0.10659,0.28688,0.29262,0.0407704351692572,3.0,Yearly,0.107,0.286,0.03702,2023912448.0,1932199936.0,0.5555555555555556,0.765625,0.59375,0.8648648648648649,0.7,0.6349206349206349,0.875,0.421875,0.703125,OK,,3.702,2.7,6.0,3.0,7.0,1.5,OK,104.62999725341797,0.004512227100463839,111.00759140014648,101.33452377319335,-0.05745187393301188,0.03252073782475695,38.109011721904224,35.82087771708028,26.52965883121441,False,False,-0.01906091643780694,0.24379515584190137,120.50095088414261,-0.1317081194320533,1474500.0,1441450.0,1.0229283013632107,UPTREND,BEARISH,BULLISH,CORRECTION,22.0,11.0,10.0,10.0,6.0,65.56,B,UPTREND,,217
26,ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,33039489024.0,70.86,B,95.03,28.89,18.46,9.0,14.5,5,,9.93661,1.4182206,1.7179434,6.034,0.1302116098973238,0.19936001,0.04124,0.26584998,0.24396999,0.2596165530127874,3.0,Yearly,-0.105,-0.071,0.17836,4302125056.0,6099999744.0,0.7777777777777778,0.796875,0.8125,0.918918918918919,0.825,0.6666666666666666,0.671875,0.40625,0.5625,OK,,17.836,9.0,0.0,0.0,7.0,1.5,OK,95.77999877929688,-0.0114562970104648,99.31699966430664,96.29174968719482,-0.0356132474497306,-0.005314587278353322,40.48331159135657,19.28322757205611,30.830432167398794,False,False,0.04063448312220275,0.03770309439304831,107.08999633789062,-0.10561208278416989,4101700.0,3702845.0,1.1077158239137743,DOWNTREND,BEARISH,BEARISH,CORRECTION,10.0,12.0,12.0,7.0,6.0,52.22,C,DOWNTREND,,280
27,COF,Capital One Financial Corporati,Financial Services,Credit Services,124190810112.0,70.52,B,94.83,30.54,9.84,16.64,13.5,6,,8.420437,1.2059526,2.581393,,,0.09031,0.01523,0.33629,0.21867001,0.1598069408002154,3.0,Yearly,11.11,,,,31452000256.0,0.873015873015873,0.953125,0.65625,,,0.1587301587301587,0.359375,0.484375,0.421875,PARTIAL,,,7.65,0.0,4.0,0.0,1.5,OK,204.9199981689453,0.012300575918866574,212.3727243041992,205.9541566467285,-0.035092670961732075,-0.005021304229159473,40.77168955194376,22.28625243686147,13.287796064240263,False,False,0.024632041865323195,0.13813714202903227,256.638550818491,-0.20152292975704933,2937700.0,3387075.0,0.8673265280514899,DOWNTREND,BEARISH,BULLISH,MAJOR_DRAWDOWN,10.0,14.0,12.0,12.0,6.0,60.0,C+,DOWNTREND,,249
